"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat","Q24.f2","Q24.f6"
"385","USC00419191",2013-06-01,453697,"0800",2013-06-01,"1800","ILLINOIS",17,"Heavy Rain",127,"MASSAC","PAH","",NA,"",37.22,-88.73,37.15,-88.73,3,3,"USD","TURKEY",34.3956,-100.8972,16.9648687735761,"KM30","METROPOLIS MUNI ARP",37.19,-88.75,"IL",3.78117806133797,0,"  5","  0"
"386","USC00419565",2013-10-04,476851,"0030",2013-10-04,"0300","IOWA",19,"Heavy Rain",67,"FLOYD","ARX","",NA,"",43.06,-92.67,43.06,-92.67,0,3,"USD","WELLINGTON",34.8422,-100.2103,1.23927528447427,"KCCY","CHARLES CITY",43.07,-92.62,"IA",4.21600592316404,0,"  4","  4"
"387","USC00419565",2013-10-05,480678,"0600",2013-10-05,"0559","KENTUCKY",21,"Heavy Rain",145,"MCCRACKEN","PAH","",NA,"",37.08,-88.63,37.08,-88.63,0,3,"USD","WELLINGTON",34.8422,-100.2103,1.23927528447427,"KPAH","PADUCAH",37.07,-88.77,"KY",12.4839595506368,0,"  0","  4"
"388","USC00419662",2013-08-29,474818,"0200",2013-08-30,"1300","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.8635,-111.8628,34.8323,-111.6815,0,3,"USD","WHEELER",35.4433,-100.2928,12.4934470144162,"KFLG","FLAGSTAFF",35.13,-111.67,"AZ",34.485116586656,0,"  0","  0"
"389","USC00419697",2013-06-21,457762,"0500",2013-06-22,"0853","WISCONSIN",55,"Heavy Rain",23,"CRAWFORD","ARX","",NA,"",43.14,-90.8,43.14,-90.8,0,3,"USD","WHITE DEER",35.4306,-101.1764,15.5039982232162,"KOVS","BOSCOBEL",43.15,-90.68,"WI",9.80994778027792,0,"  0","  0"
"390","USC00419697",2013-06-22,457748,"1452",2013-06-23,"1452","IOWA",19,"Heavy Rain",191,"WINNESHIEK","ARX","",NA,"",43.19,-91.87,43.19,-91.87,0,3,"USD","WHITE DEER",35.4306,-101.1764,10.6796890757122,"KDEH","DECORAH",43.28,-91.73,"IA",15.1424736958465,0,"  3","  0"
"391","USC00419898",2013-07-04,467449,"2245",2013-07-04,"0010","NEVADA",32,"Heavy Rain",31,"WASHOE","REV","",NA,"",39.6176,-119.295,39.6176,-119.295,0,3,"USD","WOODVILLE",30.7678,-94.4117,24.6896352978848,"KRNO","RENO",39.5,-119.78,"NV",43.6347246079432,0,"  0","  0"
"392","USC00421308",2013-08-14,475980,"0000",2013-08-14,"0122","TEXAS",48,"Heavy Rain",11,"ARMSTRONG","AMA","",NA,"",35.1643,-101.2392,35.1643,-101.2392,0,3,"USD","CEDAR PT",37.7158,-109.0828,4.48646880687267,"KAMA","AMARILLO",35.23,-101.7,"TX",42.5509629947139,0,"  1","  0"
"393","USC00443267",2013-06-15,446995,"1900",2013-06-15,"1900","MISSOURI",29,"Heavy Rain",77,"GREENE","SGF","",NA,"",37.1272,-93.266,37.1272,-93.266,0,3,"USD","GALAX RADIO WBRF",36.6633,-80.9139,0.922522491292969,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",15.270643940814,0,"  0","  0"
"394","USC00443267",2013-07-01,463717,"2330",2013-07-01,"0200","ILLINOIS",17,"Heavy Rain",185,"WABASH","PAH","",NA,"",38.42,-87.77,38.42,-87.77,0,3,"USD","GALAX RADIO WBRF",36.6633,-80.9139,0.922522491292969,"KAJG","MOUNT CARMEL MUNI",38.61,-87.73,"IL",21.4357379332124,6,"  2","  0"
"395","USC00447925",2013-06-17,465505,"0145",2013-06-17,"0300","TEXAS",48,"Heavy Rain",117,"DEAF SMITH","AMA","",NA,"",34.8501,-102.8334,34.8162,-102.7637,0,3,"USD","SOUTH BOSTON",36.6953,-78.8808,1.87036049499539,"KCVN","CLOVIS",34.42,-103.08,"NM",52.9386880687747,0,"  0","  0"
"396","USC00448837",2013-03-18,429558,"1621",2013-03-18,"1621","KENTUCKY",21,"Heavy Rain",151,"MADISON","LMK","",NA,"",37.7831,-84.3886,37.7831,-84.3886,0,3,"USD","WALLACETON LK DRUMMOND",36.5956,-76.4386,5.24884272303293,"KLEX","LEXINGTON",38.03,-84.6,"KY",33.1688919918567,1,"  3","  1"
"397","USC00456123",2013-06-27,466251,"1752",2013-06-27,"1752","PENNSYLVANIA",42,"Heavy Rain",65,"JEFFERSON","PBZ","",NA,"",41.09,-78.89,41.09,-78.89,0,3,"USD","OMAK 4 N",48.4608,-119.5167,4.68759387817945,"KDUJ","DUBOIS",41.18,-78.9,"PA",10.0537741989336,1,"  1","  0"
"398","USC00460102",2013-10-05,480671,"1900",2013-10-06,"1200","INDIANA",18,"Heavy Rain",51,"GIBSON","PAH","",NA,"",38.48,-87.53,38.48,-87.53,0,3,"USD","ALDERSON",37.7272,-80.6592,5.26621141635452,"KAJG","MOUNT CARMEL MUNI",38.61,-87.73,"IL",22.6415100208392,0,"  0","  4"
"399","USC00469683",2013-06-23,455658,"0120",2013-06-23,"0300","ILLINOIS",17,"Heavy Rain",145,"PERRY","PAH","",NA,"",38.03,-89.57,38.03,-89.57,0,3,"USD","WINFIELD LOCKS",38.5278,-81.9153,11.7891962111555,"KSAR","SPARTA",38.15,-89.7,"IL",17.5547905621641,0,"  0","  0"
"400","USC00471578",2013-08-05,461632,"1222",2013-08-05,"1222","MISSOURI",29,"Heavy Rain",225,"WEBSTER","SGF","",NA,"",37.39,-92.83,37.39,-92.83,0,3,"USD","CHIPPEWA FALLS",44.9278,-91.4081,9.23057560131799,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",51.8518945422869,2,"  3","  2"
"401","USC00473038",2013-07-03,466950,"1750",2013-07-03,"2200","ALABAMA",1,"Heavy Rain",61,"GENEVA","TAE","",NA,"",31.0933,-85.7211,31.0933,-85.7211,0,3,"USD","GENOA DAM 8",43.5706,-91.2294,0.0823878128311961,"KOZR","FT. RUCKER",31.27,-85.72,"AL",19.6704329927498,0,"  0","  1"
"402","USC00473038",2013-07-21,467169,"1900",2013-07-21,"2230","ARIZONA",4,"Heavy Rain",7,"GILA","PSR","",NA,"",33.61,-111,33.61,-111,0,3,"USD","GENOA DAM 8",43.5706,-91.2294,0.0823878128311961,"KIWA","CHANDLER",33.3,-111.67,"AZ",71.1549438222635,0,"  3","  4"
"403","USC00474174",2013-08-07,476460,"0221",2013-08-08,"1421","KANSAS",20,"Heavy Rain",57,"FORD","DDC","",NA,"",37.49,-99.92,37.49,-99.92,0,3,"USD","KENOSHA",42.5608,-87.8156,2.43895485478831,"KDDC","DODGE CITY",37.77,-99.97,"KS",31.4796153585283,0,"  0","  2"
"404","USC00474373",2013-04-12,447374,"0530",2013-04-12,"0630","NORTH CAROLINA",37,"Heavy Rain",111,"MCDOWELL","GSP","",NA,"",35.68,-82,35.68,-82,50,3,"USD","LA CROSSE WFO",43.8225,-91.1914,2.50440661294536,"KFQD","RUTHERFORDTON",35.43,-81.94,"NC",28.3554025382783,1,"  1","  4"
"405","USC00474379",2013-10-15,476803,"0245",2013-10-15,"0322","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8063,-156.3121,20.6373,-156.422,0,3,"USD","LA CROSSE RIVER",43.8122,-91.2578,1.36801769410272,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",16.1004587899923,4,"  2","  1"
"406","USC00474404",2013-07-04,471691,"2245",2013-07-04,"0000","ARIZONA",4,"Heavy Rain",17,"NAVAJO","FGZ","",NA,"",34.43,-110.6702,34.3968,-110.5028,0,3,"USD","LA FARGE",43.5753,-90.6417,0.605036985308707,"KSOW","SHOW LOW",34.27,-110,"AZ",64.1187562152404,0,"  1","  1"
"407","USC00474937",2013-07-09,470567,"0200",2013-07-09,"0200","SOUTH CAROLINA",45,"Heavy Rain",59,"LAURENS","GSP","",NA,"",34.52,-82.19,34.52,-82.19,0,3,"USD","LYNXVILLE DAM 9",43.2117,-91.0986,0.220468003316378,"KGRD","GREENWOOD",34.24,-82.15,"SC",31.3853484273103,0,"  1","  1"
"408","USC00474937",2013-07-15,471204,"0000",2013-07-16,"1200","TEXAS",48,"Heavy Rain",283,"LA SALLE","CRP","",NA,"",28.5,-98.84,28.5,-98.84,0,3,"USD","LYNXVILLE DAM 9",43.2117,-91.0986,0.220468003316378,"KCOT","COTULLA",28.45,-99.22,"TX",37.5982562583333,0,"  0","  0"
"409","USC00474937",2013-08-10,459566,"0025",2013-08-10,"0115","ARKANSAS",5,"Heavy Rain",119,"PULASKI","LZK","",NA,"",34.8011,-92.4369,34.8011,-92.4369,0,3,"USD","LYNXVILLE DAM 9",43.2117,-91.0986,12.365539788211,"KLIT","LITTLE ROCK",34.73,-92.23,"AR",20.5093535411169,1,"  0","  1"
"410","USC00475364",2013-07-01,463716,"1400",2013-07-01,"0500","ILLINOIS",17,"Heavy Rain",47,"EDWARDS","PAH","",NA,"",38.38,-88.05,38.38,-88.05,0,3,"USD","MERRILL",45.1786,-89.6617,1.44278153070496,"KFWC","FAIRFIELD MUNI ARPT",38.38,-88.41,"IL",31.4151956691565,1,"  1","  0"
"411","USC00477158",2013-07-16,469621,"2133",2013-07-16,"2330","TEXAS",48,"Heavy Rain",133,"EASTLAND","FWD","",NA,"",32.3639,-98.9841,32.4334,-98.9957,0,3,"USD","RICHLAND CTR",43.3314,-90.3889,1.19690664939978,"KMKN","COMANCHE CNTY-CITY",31.92,-98.6,"TX",61.2581453241233,0,"  6","  0"
"412","USC00477869",2013-07-18,467085,"0000",2013-07-18,"0100","TENNESSEE",47,"Heavy Rain",107,"MCMINN","MRX","",NA,"",35.3402,-84.5426,35.3402,-84.5175,0.5,3,"USD","SOLDIERS GROVE",43.3942,-90.7758,0.577301679082454,"KRHP","ANDREWS",35.19,-83.86,"NC",64.255692093186,0,"  0","  0"
"413","USC00478164",2013-07-13,468004,"1000",2013-07-13,"1300","MINNESOTA",27,"Heavy Rain",53,"HENNEPIN","MPX","",NA,"",44.85,-93.46,44.85,-93.46,0,3,"USD","STEUBEN 4 SE",43.1342,-90.8372,5.41813627970584,"KFCM","MINNEAPOLIS",44.83,-93.45,"MN",2.36217559194165,0,"  0","  0"
"414","USC00478164",2013-07-20,468561,"0707",2013-07-20,"0819","TEXAS",48,"Heavy Rain",375,"POTTER","AMA","",NA,"",35.2344,-101.8323,35.2,-101.82,0,3,"USD","STEUBEN 4 SE",43.1342,-90.8372,3.0865798801288,"KAMA","AMARILLO",35.23,-101.7,"TX",12.0397510987665,0,"  0","  0"
"415","USC00478827",2013-07-04,471701,"0100",2013-07-04,"0200","ARIZONA",4,"Heavy Rain",1,"APACHE","FGZ","",NA,"",33.9567,-109.4529,34.1,-109.4548,0,3,"USD","VIROQUA",43.5594,-90.8761,0.321258819511326,"KSOW","SHOW LOW",34.27,-110,"AZ",61.3094806090321,0,"  1","  1"
"416","USC00483855",2013-10-02,477607,"0500",2013-10-03,"1100","NEBRASKA",31,"Heavy Rain",169,"THAYER","GID","",NA,"",40.25,-97.73,40.25,-97.73,0,3,"USD","GILLETTE 4SE",44.2644,-105.4919,2.06286264163927,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",16.2976913481701,0,"  0","  0"
"417","USC00485506",2013-05-26,442389,"1200",2013-05-26,"1200","IOWA",19,"Heavy Rain",157,"POWESHIEK","DMX","",NA,"",41.71,-92.76,41.71,-92.76,0,3,"USD","LEITER 9N",44.85,-106.2889,32.4801308457151,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",21.8681761235214,0,"  3","  2"
"418","USC00510123",2013-05-28,445988,"2358",2013-05-28,"0255","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8539,-156.3821,20.6999,-156.0361,0,3,"USD","AIEA HEIGHTS 764.6",21.3947,-157.91,2.50003494775886,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",7.15243415276744,4,"  0","  0"
"419","USC00510305",2013-05-30,444755,"0350",2013-05-30,"0450","MISSOURI",29,"Heavy Rain",229,"WRIGHT","SGF","",NA,"",37.25,-92.51,37.25,-92.51,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,3.06146957630512,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",64.1001119681929,2,"  0","  0"
"420","USC00510305",2013-08-01,475126,"1500",2013-08-01,"1800","PENNSYLVANIA",42,"Heavy Rain",29,"CHESTER","PHI","",NA,"",39.9721,-75.6001,39.9617,-75.5924,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,2.66482703331555,"KPTW","POTTSTOWN",40.23,-75.56,"PA",28.9116306640906,0,"  0","  0"
"421","USC00510305",2013-08-07,461938,"1100",2013-08-07,"1100","MISSOURI",29,"Heavy Rain",105,"LACLEDE","SGF","",NA,"",37.83,-92.44,37.83,-92.44,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,2.30705494332026,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",27.0214300902588,0,"  4","  3"
"422","USC00510305",2013-11-09,480366,"0929",2013-11-10,"1230","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1844,-156.9795,21.1489,-157.0848,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,2.66482703331555,"PHMK","MOLOKAI",21.15,-157.1,"HI",13.0819885710517,6,"  2","  1"
"423","USC00511125",2013-04-27,448367,"2230",2013-04-27,"2242","TEXAS",48,"Heavy Rain",157,"FORT BEND","HGX","",NA,"",29.62,-95.62,29.62,-95.62,20,3,"USD","HANA AP 355",20.7947,-156.0153,3.57366958988565,"KSGR","SUGARLAND/HULL FLD",29.62,-95.66,"TX",3.87090131651431,0,"  0","  0"
"424","USC00511125",2013-10-14,480232,"1730",2013-10-14,"1730","TEXAS",48,"Heavy Rain",145,"FALLS","FWD","",NA,"",31.2928,-97.121,31.2928,-97.121,30,3,"USD","HANA AP 355",20.7947,-156.0153,2.98489772404568,"KPWG","MCGREGOR",31.48,-97.32,"TX",28.1405907190093,1,"  3","  4"
"425","USC00511125",2013-11-17,486167,"1714",2013-11-17,"1734","WISCONSIN",55,"Heavy Rain",79,"MILWAUKEE","MKX","",NA,"",42.959,-87.9097,42.959,-87.9097,0,3,"USD","HANA AP 355",20.7947,-156.0153,3.48747085596361,"KMKE","MILWAUKEE",42.95,-87.9,"WI",1.27605948371469,0,"  2","  0"
"426","USC00511339",2013-07-24,468500,"2330",2013-07-25,"1500","TEXAS",48,"Heavy Rain",381,"RANDALL","AMA","",NA,"",34.9799,-101.7053,34.8831,-101.6132,0,3,"USD","HAWI 168",20.2403,-155.8389,3.50096280584474,"KAMA","AMARILLO",35.23,-101.7,"TX",27.8451883205349,0,"  0","  0"
"427","USC00511339",2013-07-25,467846,"2200",2013-07-25,"2302","OKLAHOMA",40,"Heavy Rain",25,"CIMARRON","AMA","",NA,"",36.7371,-102.5282,36.7278,-102.5173,0,3,"USD","HAWI 168",20.2403,-155.8389,0.661337646457225,"KSPD","SPRINGFIELD",37.28,-102.61,"CO",60.8712199988144,0,"  0","  0"
"428","USC00511665",2013-08-10,468558,"1657",2013-08-10,"1932","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9936,-156.573,20.6566,-156.08,0,3,"USD","HONAUNAU 27",19.4175,-155.8806,1.19556247806824,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",6.61245329305278,0,"  1","  0"
"429","USC00511880",2013-01-27,425162,"0123",2013-01-27,"0246","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4839,-158.1976,21.3694,-158.1207,0,3,"USD","HONOKOHAU HARBOR 68.14",19.6786,-156.0214,3.01736387801127,"PHHI","WHEELER AFB",21.48,-158.03,"HI",17.3665169300275,0,"  0","  1"
"430","USC00512410",2013-07-24,468467,"0330",2013-07-25,"1600","TEXAS",48,"Heavy Rain",129,"DONLEY","AMA","",NA,"",34.9189,-100.9326,34.9467,-100.8723,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,3.8195788079748,"KPPA","PAMPA/PERRY LEFORS",35.61,-101,"TX",77.1764164981678,0,"  0","  0"
"431","USC00512410",2013-10-04,476101,"2330",2013-10-05,"0724","MINNESOTA",27,"Heavy Rain",45,"FILLMORE","ARX","",NA,"",43.67,-92.08,43.67,-92.08,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,1.36620146942965,"KFKA","PRESTON/FILLMORE CO",43.68,-92.18,"MN",8.12797949127117,0,"  4",NA
"432","USC00512450",2013-01-12,429103,"0217",2013-01-13,"0900","MISSOURI",29,"Heavy Rain",23,"BUTLER","PAH","",NA,"",36.75,-90.4,36.75,-90.4,0,3,"USD","KAHAKULOA 482.4",20.9544,-156.5342,6.97424365874648,"KPOF","POPLAR BLUFF",36.77,-90.32,"MO",7.47398902449304,1,"  4","  2"
"433","USC00512450",2013-04-09,442256,"1140",2013-04-10,"1100","WISCONSIN",55,"Heavy Rain",123,"VERNON","ARX","",NA,"",43.57,-91.23,43.57,-91.23,0,3,"USD","KAHAKULOA 482.4",20.9544,-156.5342,5.93534810080626,"KLSE","LA CROSSE",43.87,-91.25,"WI",33.4345883148933,0,"  2","  1"
"434","USC00512802",2013-10-14,476619,"2202",2013-10-14,"0045","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4431,-157.9889,21.3164,-158.0795,0,3,"USD","KAIWIKI HOMESTEAD 89.11",19.7508,-155.1361,3.18111099549389,"PHHI","WHEELER AFB",21.48,-158.03,"HI",5.91639003147067,0,"  1","  0"
"435","USC00513099",2013-08-08,461940,"0711",2013-08-08,"0711","MISSOURI",29,"Heavy Rain",213,"TANEY","SGF","",NA,"",36.54,-93.2,36.54,-93.2,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,3.97915102992097,"KHRO","HARRISON",36.27,-93.15,"AR",30.3882674758631,0,"  0","  0"
"436","USC00513099",2013-09-22,519712,"2050",2013-09-22,"2115","COLORADO",8,"Heavy Rain",67,"LA PLATA","GJT","",NA,"",37.23,-107.59,37.2298,-107.5904,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,8.96213383991116,"KDRO","DURANGO",37.15,-107.75,"CO",16.7521838202126,1,"  0","  0"
"437","USC00513099",2013-09-22,519712,"2050",2013-09-22,"2115","COLORADO",8,"Heavy Rain",67,"LA PLATA","GJT","",NA,"",37.23,-107.59,37.2298,-107.5904,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,8.96213383991116,"KDRO","DURANGO",37.15,-107.75,"CO",16.7521838202126,1,"  0","  0"
"438","USC00513099",2013-09-22,519757,"2310",2013-09-22,"0100","COLORADO",8,"Heavy Rain",77,"MESA","GJT","",NA,"",39.0735,-108.5755,39.0748,-108.582,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,8.75542912175742,"KGJT","GRAND JUNCTION",39.12,-108.53,"CO",6.49973210397034,1,"  0","  0"
"439","USC00513099",2013-09-22,519757,"2310",2013-09-22,"0100","COLORADO",8,"Heavy Rain",77,"MESA","GJT","",NA,"",39.0735,-108.5755,39.0748,-108.582,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,8.75542912175742,"KGJT","GRAND JUNCTION",39.12,-108.53,"CO",6.49973210397034,1,"  0","  0"
"440","USC00513376",2013-12-21,489189,"0345",2013-12-21,"0445","KENTUCKY",21,"Heavy Rain",117,"KENTON","ILN","",NA,"",38.93,-84.53,38.93,-84.53,0,3,"USD","KAPUA 2.36",19.1444,-155.8494,2.48412578014175,"KCVG","COVINGTON",39.05,-84.67,"KY",18.0326804836695,0,"  1","  2"
"441","USC00513386",2013-07-24,468484,"0330",2013-07-25,"1600","TEXAS",48,"Heavy Rain",179,"GRAY","AMA","",NA,"",35.2232,-100.6042,35.23,-100.5823,0,3,"USD","HANALEI 1117.8",22.1986,-159.495,8.75330800754782,"KPPA","PAMPA/PERRY LEFORS",35.61,-101,"TX",56.0655612476791,0,"  0","  0"
"442","USC00513386",2013-08-12,475035,"2000",2013-08-12,"2300","TEXAS",48,"Heavy Rain",129,"DONLEY","AMA","",NA,"",35.0892,-100.9,35.0892,-100.9,0,3,"USD","HANALEI 1117.8",22.1986,-159.495,2.73333729723864,"KPPA","PAMPA/PERRY LEFORS",35.61,-101,"TX",58.6818626056527,1,"  0","  0"
"443","USC00513872",2013-01-09,424415,"2021",2013-01-09,"0152","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8808,-156.2036,20.6548,-156.0773,0,3,"USD","KEAAU 92",19.6328,-155.0339,2.70698974603702,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",23.6428164145675,4,"  0","  0"
"444","USC00513872",2013-05-29,445991,"2208",2013-05-29,"0543","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5507,-158.2031,21.3001,-157.7802,0,3,"USD","KEAAU 92",19.6328,-155.0339,3.06315311390965,"PHHI","WHEELER AFB",21.48,-158.03,"HI",19.5782502913568,4,"  0","  0"
"445","USC00513872",2013-08-07,475295,"0135",2013-08-07,"0241","TEXAS",48,"Heavy Rain",205,"HARTLEY","AMA","",NA,"",36.07,-102.52,36.07,-102.52,0,3,"USD","KEAAU 92",19.6328,-155.0339,3.79635323091965,"KDHT","DALHART",36.02,-102.55,"TX",6.18638488723456,1,"  0","  0"
"446","USC00513910",2013-07-24,468481,"0330",2013-07-25,"1600","TEXAS",48,"Heavy Rain",11,"ARMSTRONG","AMA","",NA,"",34.9972,-101.52,35.03,-101.4381,0,3,"USD","KEAHUA 410",20.8611,-156.3828,0.803900744065218,"KAMA","AMARILLO",35.23,-101.7,"TX",30.6636357659557,0,"  0","  0"
"447","USC00514500",2013-01-14,424421,"0026",2013-01-14,"0240","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1565,-156.7502,21.126,-157.2693,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.73117848293481,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",19.6660422197509,0,"  0","  0"
"448","USC00514500",2013-04-18,435127,"1200",2013-04-18,"1200","IOWA",19,"Heavy Rain",39,"CLARKE","DMX","",NA,"",41.03,-93.77,41.03,-93.77,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.23511889885948,"KCNC","CHARITON",41.03,-93.37,"IA",33.5902246459128,0,"  4","  4"
"449","USC00514500",2013-05-03,444913,"0816",2013-05-04,"1403","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.2474,-155.8335,19.9088,-155.816,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,5.18016411424343,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",59.8874360537328,0,"  0","  0"
"450","USC00514500",2013-06-16,463911,"0331",2013-06-16,"0530","OKLAHOMA",40,"Heavy Rain",7,"BEAVER","AMA","",NA,"",36.7653,-100.5084,36.62,-100.82,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.71032793320521,"KPYX","PERRYTON/OCHILTREE",36.41,-100.75,"TX",45.0631622124259,2,"  1","  0"
"451","USC00514500",2013-07-21,468449,"2230",2013-07-21,"2230","VIRGINIA",51,"Heavy Rain",7,"AMELIA","AKQ","",NA,"",37.39,-78,37.39,-78,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.44133897873833,"KFVX","FARMVILLE",37.35,-78.43,"VA",38.3014420744293,1,"  0","  0"
"452","USC00514500",2013-07-29,462052,"0927",2013-07-30,"1123","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.3854,-157.7266,21.3432,-158.0349,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.75990307355087,"PHNG","KANEOHE BAY MCAS",21.43,-157.77,"HI",6.69934343787503,2,"  1","  0"
"453","USC00514500",2013-08-01,475630,"0000",2013-08-02,"1200","NEBRASKA",31,"Heavy Rain",35,"CLAY","GID","",NA,"",40.3506,-97.9445,40.3506,-97.9445,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,5.07979324190116,"KHJH","HEBRON MUNI ARPT",40.15,-97.59,"NE",37.4942305683887,0,"  0","  0"
"454","USC00514500",2013-08-12,475036,"1800",2013-08-12,"2100","TEXAS",48,"Heavy Rain",375,"POTTER","AMA","",NA,"",35.4888,-101.9951,35.4888,-101.9951,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.61142741535789,"KAMA","AMARILLO",35.23,-101.7,"TX",39.3411536888652,1,"  0","  0"
"455","USC00514500",2013-08-13,475813,"1012",2013-08-13,"1012","WEST VIRGINIA",54,"Heavy Rain",49,"MARION","PBZ","",NA,"",39.48,-80.15,39.48,-80.15,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,2.22605594711359,"KCKB","CLARKSBURG",39.28,-80.23,"WV",23.3037534594042,0,"  0","  0"
"456","USC00514500",2013-09-22,519722,"2205",2013-09-22,"0015","COLORADO",8,"Heavy Rain",77,"MESA","GJT","",NA,"",39.1224,-108.318,39.11,-108.428,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.10708880742839,"KGJT","GRAND JUNCTION",39.12,-108.53,"CO",18.3109238648724,0,"  0","  0"
"457","USC00514500",2013-10-14,480231,"1040",2013-10-14,"1040","TEXAS",48,"Heavy Rain",497,"WISE","FWD","",NA,"",33.4066,-97.8186,33.4066,-97.8186,40,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.43457534484122,"KXBP","BRIDGEPORT MUNI ARP",33.18,-97.83,"TX",25.2472900461418,1,"  1","  1"
"458","USC00514680",2013-07-11,470716,"1535",2013-07-11,"1630","MARYLAND",24,"Heavy Rain",47,"WORCESTER","AKQ","",NA,"",38.42,-75.06,38.42,-75.06,0,3,"USD","KOHALA MISSION 175.1",20.225,-155.7933,1.73855158771764,"KOXB","OCEAN CITY",38.31,-75.12,"MD",13.3180036443799,1,"  3","  1"
"459","USC00514758",2013-01-12,424418,"0830",2013-01-13,"1254","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.638,-156.1473,20.6861,-156.0261,0,3,"USD","KOLOKO RSVR 1137",22.1903,-159.3847,1.41677202324994,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",41.4302805626638,2,"  1","  0"
"460","USC00514765",2013-04-22,438897,"0412",2013-04-22,"0719","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",21.9636,-159.6739,22.2161,-159.3993,0,3,"USD","KONA VILLAGE 93.8",19.8186,-155.9892,3.27355058064915,"PHLI","LIHUE",21.98,-159.35,"HI",33.4873351948333,0,"  2","  1"
"461","USC00515004",2013-08-08,475176,"0140",2013-08-08,"0230","TEXAS",48,"Heavy Rain",233,"HUTCHINSON","AMA","",NA,"",35.82,-101.45,35.82,-101.45,0,3,"USD","KULA HOSPITAL 267",20.7008,-156.3561,0.728061522374874,"KBGD","BORGER",35.7,-101.4,"TX",14.1012470207999,0,"  0","  0"
