"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat","Q24.f2","Q24.f6","judge1","judge2"
"83","US1IACR0005",2014-05-15,523707,"1900",2014-05-16,"2200","VIRGINIA",51,"Heavy Rain",109,"LOUISA","AKQ","",NA,"",38.0107,-78.289,38.0107,-78.289,0,3,"USD","MANNING 3.3 E",41.9024,-95.0006,1.14860594671546,"KCHO","CHARLOTTESVILLE",38.13,-78.45,"VA",19.3764700325919,1,"  0","  4",1,-3
"84","US1IACR0005",2014-09-09,533155,"2321",2014-09-09,"2321","IOWA",19,"Heavy Rain",39,"CLARKE","DMX","",NA,"",41.04,-93.95,41.04,-93.95,0,3,"USD","MANNING 3.3 E",41.9024,-95.0006,1.14860594671546,"KCSQ","CRESTON",41.02,-94.37,"IA",35.3399323151064,2,"  0","  1",2,1
"85","US1IACS0002",2014-09-26,543578,"0600",2014-09-26,"0559","TEXAS",48,"Heavy Rain",427,"STARR","BRO","",NA,"",26.3726,-98.8715,26.3726,-98.8715,0,3,"USD","ANITA 2.8 ESE",41.4211,-94.7199,0.122598299443681,"KMFE","MCALLEN",26.18,-98.23,"TX",67.5264608652304,0,"  4","  4",-4,-4
"86","US1IACS0005",2014-05-15,523708,"1900",2014-05-16,"2200","VIRGINIA",51,"Heavy Rain",111,"LUNENBURG","AKQ","",NA,"",36.9534,-78.2002,36.9534,-78.2002,0,3,"USD","ATLANTIC 7.1 NNE",41.4943,-94.965,0.634072105884413,"KAVC","MECKLENBURG-BRUNSW",36.69,-78.05,"VA",32.231967632446,0,"  0","  3",0,-3
"87","US1IACS0005",2014-09-01,531749,"1200",2014-09-01,"1200","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.77,-93.72,41.77,-93.72,0,3,"USD","ATLANTIC 7.1 NNE",41.4943,-94.965,0.634072105884413,"KIKV","ANKENY",41.69,-93.57,"IA",15.3165786630695,2,"  1","  1",1,1
"88","US1IACS0005",2014-09-09,533177,"0220",2014-09-09,"0220","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.41,-92.92,41.41,-92.92,0,3,"USD","ATLANTIC 7.1 NNE",41.4943,-94.965,3.97514274654812,"KPEA","PELLA MUNI AP",41.4,-92.95,"IA",2.74108739884846,0,"  0","  1",0,-1
"89","US1IACW0002",2014-09-27,538694,"1300",2014-09-30,"0459","FLORIDA",12,"Heavy Rain",57,"HILLSBOROUGH","TBW","",NA,"",27.708,-82.3482,27.708,-82.3482,0,3,"USD","NEW HAMPTON 0.4 SW",43.0553,-92.3204,0.993524390700043,"KMCF","MAC DILL AFB",27.85,-82.5,"FL",21.7577363196227,0,"  4","  4",-4,-4
"90","US1IAJS0004",2014-09-08,543469,"1000",2014-09-09,"1200","NORTH CAROLINA",37,"Heavy Rain",143,"PERQUIMANS","AKQ","",NA,"",36.22,-76.47,36.22,-76.47,0,3,"USD","KELLOGG 2.1 WSW",41.7026,-92.9444,4.7509766230462,"KEDE","EDENTON",36.03,-76.57,"NC",22.9826375714352,0,"  4","  1",-4,-1
"91","US1IAMH0006",2014-09-02,532183,"2210",2014-09-02,"2310","GEORGIA",13,"Heavy Rain",245,"RICHMOND","CAE","",NA,"",33.47,-81.97,33.47,-81.97,0,3,"USD","ROSE HILL 4.0 NNW",41.3719,-92.4975,0.660541762635017,"KDNL","AUGUSTA",33.47,-82.03,"GA",5.57159410129158,0,"  0","  1",0,-1
"92","US1IAPK0080",2014-07-03,525756,"0300",2014-07-03,"0600","ARIZONA",4,"Heavy Rain",13,"MARICOPA","PSR","",NA,"",33.64,-112.33,33.64,-112.33,0,3,"USD","BONDURANT 1.0 NNW",41.7023,-93.4663,1.46430916794343,"KLUF","LUKE AFB",33.55,-112.37,"AZ",10.683273381471,0,"  0","  0",0,0
"93","US1IATY0002",2014-05-24,512638,"0828",2014-05-25,"1131","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6262,-157.9257,21.3816,-157.7802,0,3,"USD","NEW MARKET 4.7 N",40.8006,-94.9102,1.45825556827394,"PHHI","WHEELER AFB",21.48,-158.03,"HI",19.5316721145401,0,"  1","  0",-1,0
"94","US1IATY0002",2014-08-22,536572,"2201",2014-08-24,"2201","MONTANA",30,"Heavy Rain",99,"TETON","TFX","",NA,"",47.82,-112.18,47.82,-112.18,0,3,"USD","NEW MARKET 4.7 N",40.8006,-94.9102,7.89722115184402,"KGTF","GREAT FALLS",47.48,-111.37,"MT",71.5690911560423,0,"  4","  2",-4,-2
"95","US1IATY0002",2014-09-10,533184,"0800",2014-09-10,"0800","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.37,-93.55,41.37,-93.55,0,3,"USD","NEW MARKET 4.7 N",40.8006,-94.9102,1.45825556827394,"KDSM","DES MOINES",41.53,-93.65,"IA",19.6686119216001,6,"  3","  2",3,4
"96","US1IATY0002",2014-12-23,548787,"0749",2014-12-24,"1340","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.101,-159.7021,22.2028,-159.4666,0,3,"USD","NEW MARKET 4.7 N",40.8006,-94.9102,1.45825556827394,"PHLI","LIHUE",21.98,-159.35,"HI",38.7476657125498,3,"  1","  1",2,2
"97","US1IAWB0005",2014-09-10,542769,"0700",2014-09-10,"2200","MICHIGAN",26,"Heavy Rain",13,"BARAGA","MQT","",NA,"",46.82,-88.63,46.82,-88.63,0,3,"USD","BADGER 3.1 NW",42.6426,-94.1879,0.336285921192003,"KCMX","HANCOCK",47.17,-88.5,"MI",40.1926445746096,2,"  1","  0",1,2
"98","US1IAWH0004",2014-09-27,538693,"1300",2014-09-30,"0459","FLORIDA",12,"Heavy Rain",57,"HILLSBOROUGH","TBW","",NA,"",27.892,-82.528,27.892,-82.528,0,3,"USD","FORT ATKINSON 0.2 SE",43.1422,-91.9313,4.30193666342682,"KMCF","MAC DILL AFB",27.85,-82.5,"FL",5.426941881771,0,"  4","  4",-4,-4
"99","US1IDID0005",2014-06-26,515135,"1200",2014-06-27,"1200","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.16,-93.3,42.16,-93.3,0,3,"USD","KAMIAH 6.0 NNW",46.3118,-116.0553,7.62071068417656,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",31.8592324712293,2,"  0","  1",2,1
"100","US1IDON0001",2014-04-28,524765,"0230",2014-04-28,"0330","ALABAMA",1,"Heavy Rain",125,"TUSCALOOSA","BMX","",NA,"",33.202,-87.5623,33.202,-87.5623,0,3,"USD","HOLBROOK 4.0 NNE",42.218,-112.636,24.4037485070495,"KTCL","TUSCALOOSA",33.23,-87.62,"AL",6.21221786253495,0,"  0","  0",0,0
"101","US1IDON0001",2014-07-19,528458,"0741",2014-07-20,"1021","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4789,-158.0109,21.3202,-158.0795,0,3,"USD","HOLBROOK 4.0 NNE",42.218,-112.636,22.640555195143,"PHHI","WHEELER AFB",21.48,-158.03,"HI",1.98232094707747,0,"  0","  0",0,0
"102","US1IDTF0001",2014-07-20,528461,"1543",2014-07-20,"1839","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.1563,-159.3121,21.9195,-159.6073,0,3,"USD","TWIN FALLS 4.9 WSW",42.543,-114.5525,7.80927717879823,"PHLI","LIHUE",21.98,-159.35,"HI",20.0113121768325,0,"  1","  1",-1,-1
"103","US1INGB0016",2014-06-14,523978,"1200",2014-06-15,"1200","NEBRASKA",31,"Heavy Rain",79,"HALL","GID","",NA,"",40.8531,-98.3866,40.8531,-98.3866,0,3,"USD","PRINCETON 2.8 WSW",38.3333,-87.6126,9.1724218143627,"KGRI","GRAND ISLAND",40.97,-98.32,"NE",14.1681426928149,0,"  0","  0",0,0
"104","US1INGB0016",2014-07-15,530677,"2115",2014-07-15,"2130","MONTANA",30,"Heavy Rain",81,"RAVALLI","MSO","",NA,"",46.5614,-113.9907,46.5614,-113.9907,0,3,"USD","PRINCETON 2.8 WSW",38.3333,-87.6126,1.49996360595316,"KMSO","MISSOULA",46.92,-114.08,"MT",40.4962846451791,2,"  0","  1",2,1
"105","US1KSBA0006",2014-04-12,500521,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.69,-93.46,41.69,-93.46,0,3,"USD","COATS 6.6 WSW",37.4666,-98.9309,0.386316436878917,"KIKV","ANKENY",41.69,-93.57,"IA",9.14411300553442,0,"  0","  0",0,0
"106","US1KSCA0007",2014-09-04,542927,"0535",2014-09-05,"0620","WISCONSIN",55,"Heavy Rain",75,"MARINETTE","GRB","",NA,"",45.1,-87.62,45.1,-87.62,0,3,"USD","MINNEOLA 4.1 SSE",37.385,-99.998,6.94322601404322,"KMNM","MENOMINEE",45.12,-87.63,"MI",2.36093920819094,0,"  0","  0",0,0
"107","US1KSCL0021",2014-08-23,529371,"1350",2014-08-23,"1350","IOWA",19,"Heavy Rain",121,"MADISON","DMX","",NA,"",41.22,-93.83,41.22,-93.83,0,3,"USD","GEUDA SPRINGS 0.6 E",37.1115,-97.138,1.07708906637082,"KDSM","DES MOINES",41.53,-93.65,"IA",37.6424958850929,0,"  2","  4",-2,-4
"108","US1KSCM0003",2014-09-01,531752,"1200",2014-09-01,"1200","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.05,-93.64,42.05,-93.64,0,3,"USD","COLDWATER 6.7 NW",37.32,-99.43,1.11194926644552,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",6.88091945575191,0,"  1","  1",-1,-1
"109","US1KSEL0001",2014-08-28,531158,"1200",2014-08-28,"1200","IOWA",19,"Heavy Rain",173,"TAYLOR","DMX","",NA,"",40.67,-94.72,40.67,-94.72,0,3,"USD","HAYS 2.7 ENE",38.8977,-99.2758,2.97655695126843,"KICL","CLARINDA",40.72,-95.03,"IA",26.7499130225898,1,"  4","  4",-3,-3
"110","US1KSEL0073",2014-08-28,531160,"1230",2014-08-28,"1230","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.49,-94.96,41.49,-94.96,0,3,"USD","VICTORIA 4.0 WNW",38.8841,-99.2113,2.68215987190102,"KAIO","ATLANTIC",41.4,-95.05,"IA",12.5209854671932,1,"  4","  4",-3,-3
"111","US1KSFO0013",2014-10-18,542468,"1358",2014-10-18,"1748","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5746,-158.14,21.3868,-157.7554,0,3,"USD","DODGE CITY 1.9 N",37.7858,-100.0121,2.85920629854056,"PHHI","WHEELER AFB",21.48,-158.03,"HI",15.5129659758576,0,"  0","  0",0,0
"112","US1KSFO0032",2014-06-26,515145,"1200",2014-06-27,"1200","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",41.87,-93.81,41.87,-93.81,0,3,"USD","SPEARVILLE 0.0 NNW",37.8483,-99.7545,6.99984553618314,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",20.3092430610552,4,"  0","  1",4,3
"113","US1KSFO0036",2014-02-04,495958,"1400",2014-02-05,"1400","TENNESSEE",47,"Heavy Rain",125,"MONTGOMERY","OHX","",NA,"",36.5176,-87.429,36.5176,-87.429,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,7.45565279097511,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",11.5249914668581,2,"  4","  4",-2,-2
"114","US1KSFO0036",2014-02-04,495958,"1400",2014-02-05,"1400","TENNESSEE",47,"Heavy Rain",125,"MONTGOMERY","OHX","",NA,"",36.5176,-87.429,36.5176,-87.429,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,7.45565279097511,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",11.5249914668581,2,"  4","  4",-2,-2
"115","US1KSFO0036",2014-02-04,495958,"1400",2014-02-05,"1400","TENNESSEE",47,"Heavy Rain",125,"MONTGOMERY","OHX","",NA,"",36.5176,-87.429,36.5176,-87.429,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,7.45565279097511,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",11.5249914668581,2,"  4","  4",-2,-2
"116","US1KSFO0036",2014-02-04,495956,"1300",2014-02-05,"1300","TENNESSEE",47,"Heavy Rain",83,"HOUSTON","OHX","",NA,"",36.3087,-87.7842,36.3087,-87.7842,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,6.00872205665227,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",47.5874548489868,2,"  4","  4",-2,-2
"117","US1KSFO0036",2014-02-04,495956,"1300",2014-02-05,"1300","TENNESSEE",47,"Heavy Rain",83,"HOUSTON","OHX","",NA,"",36.3087,-87.7842,36.3087,-87.7842,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,6.00872205665227,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",47.5874548489868,2,"  4","  4",-2,-2
"118","US1KSFO0036",2014-02-04,495956,"1300",2014-02-05,"1300","TENNESSEE",47,"Heavy Rain",83,"HOUSTON","OHX","",NA,"",36.3087,-87.7842,36.3087,-87.7842,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,6.00872205665227,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",47.5874548489868,2,"  4","  4",-2,-2
"119","US1KSFO0036",2014-02-04,495957,"1400",2014-02-05,"1400","TENNESSEE",47,"Heavy Rain",147,"ROBERTSON","OHX","",NA,"",36.5875,-87.006,36.5875,-87.006,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,9.16220985554621,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",36.2842064068641,2,"  4","  4",-2,-2
"120","US1KSFO0036",2014-02-04,495957,"1400",2014-02-05,"1400","TENNESSEE",47,"Heavy Rain",147,"ROBERTSON","OHX","",NA,"",36.5875,-87.006,36.5875,-87.006,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,9.16220985554621,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",36.2842064068641,2,"  4","  4",-2,-2
"121","US1KSFO0036",2014-02-04,495957,"1400",2014-02-05,"1400","TENNESSEE",47,"Heavy Rain",147,"ROBERTSON","OHX","",NA,"",36.5875,-87.006,36.5875,-87.006,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,9.16220985554621,"KCKV","CLARKSVILLE",36.62,-87.41,"TN",36.2842064068641,2,"  4","  4",-2,-2
"122","US1KSFO0036",2014-04-04,499259,"0842",2014-04-04,"0842","INDIANA",18,"Heavy Rain",43,"FLOYD","LMK","",NA,"",38.3031,-85.8514,38.3031,-85.8514,0,3,"USD","FORD 0.1 SSW",37.6337,-99.756,9.69888457628423,"KSDF","LOUISVILLE",38.18,-85.73,"KY",17.3333227846209,0,"  5","  3",-5,-3
"123","US1KSHS0004",2014-07-20,528480,"0139",2014-07-20,"0821","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9873,-156.6376,20.7491,-155.9908,0,3,"USD","SATANTA 12.2 N",37.6119,-101.013,3.79235465412543,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",3.7248465726404,0,"  0","  0",0,0
"124","US1KSKW0002",2014-04-12,500519,"1200",2014-04-14,"1200","IOWA",19,"Heavy Rain",159,"RINGGOLD","DMX","",NA,"",40.81,-94.05,40.81,-94.05,0,3,"USD","MULLINVILLE 12.5 S",37.408,-99.4451,7.23611398447617,"KLWD","LAMONI",40.62,-93.93,"IA",23.4493129635983,0,"  0","  0",0,0
"125","US1KSKW0002",2014-05-15,519372,"0210",2014-05-15,"0240","MONTANA",30,"Heavy Rain",13,"CASCADE","TFX","",NA,"",47.2829,-111.4301,47.2829,-111.4301,0,3,"USD","MULLINVILLE 12.5 S",37.408,-99.4451,4.1828130301099,"KGTF","GREAT FALLS",47.48,-111.37,"MT",22.4038461717476,0,"  0","  1",0,-1
"126","US1KSMC0006",2014-06-01,528844,"2010",2014-06-01,"2050","WISCONSIN",55,"Heavy Rain",139,"WINNEBAGO","GRB","",NA,"",43.9826,-88.6798,43.9826,-88.6798,0,3,"USD","BELOIT 0.5 WNW",39.4695,-98.1164,0.313978684332285,"KOSH","OSKOSH",44,-88.57,"WI",9.00448991419074,0,"  0","  0",0,0
"127","US1KSMG0008",2014-08-23,529370,"1339",2014-08-23,"1339","IOWA",19,"Heavy Rain",39,"CLARKE","DMX","",NA,"",41,-94,41,-94,0,3,"USD","INDEPENDENCE 0.3 NW",37.2334,-95.7181,0.810670854344214,"KCSQ","CRESTON",41.02,-94.37,"IA",31.1600371612147,0,"  2","  4",-2,-4
"128","US1KSNS0016",2014-11-03,544837,"0922",2014-11-04,"1211","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.2148,-159.4885,21.9381,-159.4199,0,3,"USD","RANSOM 0.7 WNW",38.6385,-99.9448,1.29620878328854,"PHLI","LIHUE",21.98,-159.35,"HI",29.7867984355889,0,"  1","  1",-1,-1
"129","US1KSOB0005",2014-06-17,515882,"0400",2014-06-18,"0900","MINNESOTA",27,"Heavy Rain",13,"BLUE EARTH","MPX","",NA,"",44.15,-94.05,44.15,-94.05,0,3,"USD","NATOMA 6.7 NNE",39.2786,-98.9769,13.1496556204087,"KMKT","MANKATO",44.22,-93.92,"MN",12.9773675312564,0,"  0","  1",0,-1
"130","US1KSSM0003",2014-06-26,525060,"2125",2014-06-26,"2325","IOWA",19,"Heavy Rain",193,"WOODBURY","FSD","",NA,"",42.46,-95.96,42.46,-95.96,0,3,"USD","LEBANON 7.2 NW",39.8855,-98.6523,1.02455045511991,"KSUX","SIOUX CITY",42.4,-96.38,"IA",35.1497492392382,1,"  1","  1",0,0
"131","US1KSSM0003",2014-07-01,529944,"2215",2014-07-01,"2315","MISSOURI",29,"Heavy Rain",23,"BUTLER","PAH","",NA,"",36.75,-90.4,36.75,-90.4,0,3,"USD","LEBANON 7.2 NW",39.8855,-98.6523,1.02455045511991,"KPOF","POPLAR BLUFF",36.77,-90.32,"MO",7.47398902449304,0,"  0","  0",0,0
"132","US1KSSM0004",2014-06-09,529416,"1545",2014-06-09,"1645","TEXAS",48,"Heavy Rain",29,"BEXAR","EWX","",NA,"",29.58,-98.52,29.58,-98.52,0,3,"USD","LEBANON 0.2 WNW",39.8121,-98.5605,1.25534954989502,"KSAT","SAN ANTONIO",29.53,-98.47,"TX",7.37716465123555,0,"  0","  0",0,0
"133","US1KYEL0001",2014-09-04,542357,"0600",2014-09-04,"1800","MICHIGAN",26,"Heavy Rain",109,"MENOMINEE","MQT","",NA,"",45.59,-87.55,45.59,-87.55,0,3,"USD","OLIVE HILL 9.0 SSE",38.1933,-83.0817,11.7718017188122,"KESC","ESCANABA",45.75,-87.05,"MI",42.7785776106294,0,"  0","  0",0,0
"134","US1KYHR0001",2014-08-19,531558,"1300",2014-08-19,"1500","ARIZONA",4,"Heavy Rain",13,"MARICOPA","PSR","",NA,"",33.67,-112.19,33.67,-112.19,0,3,"USD","CYNTHIANA 8.3 ENE",38.4456,-84.1615,8.76545884687782,"KDVT","DEER VLY/PHOENIX",33.69,-112.07,"AZ",11.3368749105965,0,"  0","  0",0,0
"135","US1KYKN0001",2014-04-13,500931,"2358",2014-04-13,"0058","ARKANSAS",5,"Heavy Rain",119,"PULASKI","LZK","",NA,"",34.92,-92.15,34.92,-92.15,0,3,"USD","PARK HILLS 0.6 NE",39.0771,-84.5247,3.78868240396594,"KLRF","LITTLE ROCK AFB",34.92,-92.15,"AR",0,0,"  0","  0",0,0
"136","US1LATR0005",2014-09-08,543455,"1000",2014-09-09,"1200","VIRGINIA",51,"Heavy Rain",181,"SURRY","AKQ","",NA,"",37.18,-76.8,37.18,-76.8,0,3,"USD","GRAY 0.5 ENE",29.6791,-90.7728,13.3879832731075,"KJGG","WILLIAMSBURG",37.24,-76.72,"VA",9.74250112714325,0,"  3","  1",-3,-1
"137","US1MIHG0001",2014-10-19,542490,"1834",2014-10-19,"0543","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5567,-158.1908,21.3206,-157.7362,0,3,"USD","HOUGHTON 1.6 ESE",47.1077,-88.5294,0.841989905099117,"PHHI","WHEELER AFB",21.48,-158.03,"HI",18.7138388465446,0,"  5","  0",-5,0
"138","US1MIMM0001",2014-03-10,499463,"0000",2014-03-10,"0250","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4942,-158.0164,21.2946,-157.8062,0,3,"USD","SPALDING 0.5 NW",45.6989,-87.5153,0.384955464145561,"PHHI","WHEELER AFB",21.48,-158.03,"HI",2.11736572603036,0,"  1","  0",-1,0
"139","US1MIMM0005",2014-06-03,510182,"1200",2014-06-04,"1200","IOWA",19,"Heavy Rain",159,"RINGGOLD","DMX","",NA,"",40.81,-94.05,40.81,-94.05,0,3,"USD","DAGGETT 4.8 N",45.5307,-87.6192,8.51493206126933,"KLWD","LAMONI",40.62,-93.93,"IA",23.4493129635983,3,"  4","  4",-1,-1
"140","US1MIMQ0015",2014-09-10,533214,"1403",2014-09-10,"1403","IOWA",19,"Heavy Rain",121,"MADISON","DMX","",NA,"",41.45,-93.8,41.45,-93.8,0,3,"USD","MARQUETTE 16.0 NW",46.71,-87.64,3.42182603462346,"KDSM","DES MOINES",41.53,-93.65,"IA",15.3543913163155,1,"  3","  2",-2,-1
"141","US1MION0003",2014-06-26,514578,"1200",2014-06-26,"1830","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.68,-93.75,41.68,-93.75,0,3,"USD","ONTONAGON 12.5 WSW",46.8281,-89.5718,0.251768492701984,"KIKV","ANKENY",41.69,-93.57,"IA",15.0056034848923,0,"  0","  1",0,-1
"142","US1MNMT0001",2014-05-15,512617,"0814",2014-05-16,"1007","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1922,-156.9562,21.1371,-157.2514,0,3,"USD","FAIRMONT 0.9 NE",43.6527,-94.4482,1.70167627535795,"PHMK","MOLOKAI",21.15,-157.1,"HI",15.6490575036881,0,"  1","  1",-1,-1
"143","US1MNPS0001",2014-08-08,533920,"0545",2014-08-09,"1354","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.1939,-159.3443,21.979,-159.689,0,3,"USD","EDGERTON 0.5 W",43.8759,-96.1406,11.5754915937532,"PHLI","LIHUE",21.98,-159.35,"HI",23.8184969843413,0,"  1","  1",-1,-1
"144","US1MNRW0002",2014-06-27,530612,"2330",2014-06-27,"2330","SOUTH CAROLINA",45,"Heavy Rain",31,"DARLINGTON","ILM","",NA,"",34.41,-79.86,34.41,-79.86,0,3,"USD","REDWOOD FALLS 0.4 E",44.5388,-95.1096,0.13714830134428,"KUDG","DARLINGTON",34.45,-79.88,"SC",4.81658427954857,2,"  0","  1",2,1
"145","US1MNSE0002",2014-03-26,500331,"1409",2014-03-26,"1659","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4487,-157.8358,21.3638,-157.7614,0,3,"USD","OWATONNA 0.8 E",44.0917,-93.2138,1.11822148361102,"PHNG","KANEOHE BAY MCAS",21.43,-157.77,"HI",7.1286911915276,0,"  0","  0",0,0
"146","US1MOST0002",2014-08-22,538166,"1800",2014-08-23,"2000","SOUTH DAKOTA",46,"Heavy Rain",137,"ZIEBACH","UNR","",NA,"",45.05,-101.6,45.05,-101.6,0,3,"USD","DEXTER 2.3 W",36.7867,-90.0013,8.8214036448623,"KD07","FAITH",45.03,-102.02,"SD",33.11200986556,0,"  0","  0",0,0
"147","US1MSOK0017",2014-12-10,553868,"1800",2014-12-12,"1500","CALIFORNIA",6,"Heavy Rain",89,"SHASTA","STO","",NA,"",41.05,-122.33,41.05,-122.33,0,3,"USD","STARKVILLE 1.3 NE",33.4681,-88.8042,1.72027285825145,"KMHS","MT. SHASTA",41.32,-122.32,"CA",30.0679360998252,0,"  1","  0",-1,0
"148","US1MTCH0006",2014-04-23,510371,"1253",2014-04-24,"1253","NEBRASKA",31,"Heavy Rain",1,"ADAMS","GID","",NA,"",40.66,-98.43,40.66,-98.43,0,3,"USD","GERALDINE 12.0 E",47.5974,-110.0075,2.82660637628032,"KHSI","HASTINGS",40.6,-98.43,"NE",6.679169447596,3,"  0","  0",3,3
"149","US1MTFG0004",2014-05-28,508943,"2300",2014-05-28,"0100","WEST VIRGINIA",54,"Heavy Rain",35,"JACKSON","RLX","",NA,"",39.0097,-81.7594,39.0097,-81.7594,2,3,"USD","WINIFRED 6.4 SSW",47.4817,-109.4457,23.6377992338294,"KPKB","PARKERSBURG",39.35,-81.43,"WV",47.3601205204329,2,"  3","  1",-1,1
"150","US1MTPW0003",2014-08-22,536540,"0257",2014-08-23,"1457","MONTANA",30,"Heavy Rain",13,"CASCADE","TFX","",NA,"",47.51,-111.21,47.51,-111.21,0,3,"USD","OVANDO 2.9 SW",46.9937,-113.1742,15.266319437871,"KGTF","GREAT FALLS",47.48,-111.37,"MT",12.4889488444158,1,"  4","  2",-3,-1
"151","US1NCCA0004",2014-09-18,538493,"1100",2014-09-18,"1630","TEXAS",48,"Heavy Rain",345,"MOTLEY","LUB","",NA,"",33.9,-100.85,33.9,-100.85,0,3,"USD","SOUTH MILLS 0.1 SW",36.4436,-76.3289,9.41775147366562,"KCDS","CHILDRESS",34.43,-100.28,"TX",78.9766061854444,0,"  0","  1",0,-1
"152","US1NCCW0009",2014-09-02,539232,"0451",2014-09-02,"0732","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0399,-155.826,19.459,-155.8754,0,3,"USD","TYNER 1.6 WNW",36.2256,-76.6364,1.59749874132322,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",40.8846873957668,0,"  0","  0",0,0
"153","US1NCHL0001",2014-06-30,516309,"1015",2014-06-30,"1145","IOWA",19,"Heavy Rain",25,"CALHOUN","DMX","",NA,"",42.4,-94.63,42.4,-94.63,0,3,"USD","ROANOKE RAPIDS 4.5 WNW",36.473,-77.729,4.73802233612823,"KFOD","FT DODGE",42.55,-94.18,"IA",40.5456787490286,0,"  4","  4",-4,-4
"154","US1NCML0010",2014-09-09,533170,"0117",2014-09-09,"0117","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.34,-93.49,41.34,-93.49,0,3,"USD","SPRUCE PINE 6.6 SW",35.8379,-82.1375,5.25739555481577,"KDSM","DES MOINES",41.53,-93.65,"IA",25.0131455771851,1,"  0","  1",1,0
"155","US1NCNR0002",2014-09-29,538399,"1400",2014-09-30,"1400","NEBRASKA",31,"Heavy Rain",33,"CHEYENNE","CYS","",NA,"",41.41,-102.8735,41.41,-102.8735,0,3,"USD","CONWAY 0.3 W",36.4362,-77.236,0.873732304831286,"KSNY","SIDNEY",41.1,-102.98,"NE",35.6414208422759,0,"  0","  0",0,0
"156","US1NCNR0007",2014-06-01,528848,"2000",2014-06-01,"2045","WISCONSIN",55,"Heavy Rain",87,"OUTAGAMIE","GRB","",NA,"",44.4765,-88.4509,44.4765,-88.4509,0,3,"USD","SEVERN 2.6 W",36.5167,-77.2363,5.04453513557453,"KATW","APPLETON",44.27,-88.52,"WI",23.6359019109013,0,"  0","  0",0,0
