prcp.id,year,prcp.prcp,freq
USC00387666,2003,5,14
USC00387666,2003,6,2
USC00387666,2004,0,273
USC00387666,2004,1,14
USC00387666,2004,2,30
USC00387666,2004,3,15
USC00387666,2004,4,21
USC00387666,2004,5,10
USC00387666,2004,6,3
USC00387666,2005,0,265
USC00387666,2005,1,20
USC00387666,2005,2,20
USC00387666,2005,3,25
USC00387666,2005,4,24
USC00387666,2005,5,9
USC00387666,2005,6,2
USC00387666,2006,0,259
USC00387666,2006,1,14
USC00387666,2006,2,21
USC00387666,2006,3,19
USC00387666,2006,4,15
USC00387666,2006,5,9
USC00387666,2006,6,2
USC00387666,2007,0,288
USC00387666,2007,1,16
USC00387666,2007,2,14
USC00387666,2007,3,11
USC00387666,2007,4,17
USC00387666,2007,5,8
USC00387666,2007,6,2
USC00387666,2008,0,280
USC00387666,2008,1,8
USC00387666,2008,2,23
USC00387666,2008,3,16
USC00387666,2008,4,22
USC00387666,2008,5,15
USC00387666,2008,6,1
USC00387666,2009,0,275
USC00387666,2009,1,10
USC00387666,2009,2,31
USC00387666,2009,3,19
USC00387666,2009,4,15
USC00387666,2009,5,7
USC00387666,2009,6,3
USC00387666,2010,0,271
USC00387666,2010,1,10
USC00387666,2010,2,16
USC00387666,2010,3,15
USC00387666,2010,4,20
USC00387666,2010,5,6
USC00387666,2010,6,3
USC00387666,2011,0,267
USC00387666,2011,1,12
USC00387666,2011,2,26
USC00387666,2011,3,16
USC00387666,2011,4,22
USC00387666,2011,5,9
USC00387666,2011,6,1
USC00387666,2012,0,259
USC00387666,2012,1,11
USC00387666,2012,2,32
USC00387666,2012,3,24
USC00387666,2012,4,14
USC00387666,2012,5,9
USC00387666,2012,6,1
USC00387666,2013,0,274
USC00387666,2013,1,15
USC00387666,2013,2,16
USC00387666,2013,3,20
USC00387666,2013,4,20
USC00387666,2013,5,15
USC00387666,2013,6,4
USC00387666,2014,0,167
USC00387666,2014,1,6
USC00387666,2014,2,13
USC00387666,2014,3,11
USC00387666,2014,4,11
USC00387666,2014,5,6
USC00387666,2014,6,1
USC00388706,2e3,0,277
USC00388706,2e3,1,21
USC00388706,2e3,2,21
USC00388706,2e3,3,23
USC00388706,2e3,4,13
USC00388706,2e3,5,8
USC00388706,2e3,6,3
USC00388706,2001,0,259
USC00388706,2001,1,35
USC00388706,2001,2,19
USC00388706,2001,3,26
USC00388706,2001,4,13
USC00388706,2001,5,13
USC00388706,2002,0,264
USC00388706,2002,1,26
USC00388706,2002,2,19
USC00388706,2002,3,20
USC00388706,2002,4,15
USC00388706,2002,5,14
USC00388706,2002,6,7
USC00388706,2003,0,252
USC00388706,2003,1,27
USC00388706,2003,2,30
USC00388706,2003,3,14
USC00388706,2003,4,20
USC00388706,2003,5,13
USC00388706,2003,6,5
USC00388706,2004,0,224
USC00388706,2004,1,20
USC00388706,2004,2,20
USC00388706,2004,3,15
USC00388706,2004,4,14
USC00388706,2004,5,9
USC00388706,2004,6,9
USC00388706,2005,0,251
USC00388706,2005,1,24
USC00388706,2005,2,18
USC00388706,2005,3,19
USC00388706,2005,4,22
USC00388706,2005,5,11
USC00388706,2005,6,6
USC00388706,2006,0,255
USC00388706,2006,1,29
USC00388706,2006,2,22
USC00388706,2006,3,18
USC00388706,2006,4,16
USC00388706,2006,5,18
USC00388706,2006,6,3
USC00388706,2007,0,268
USC00388706,2007,1,30
USC00388706,2007,2,18
USC00388706,2007,3,14
USC00388706,2007,4,14
USC00388706,2007,5,12
USC00388706,2007,6,2
USC00388706,2008,0,249
USC00388706,2008,1,41
USC00388706,2008,2,16
USC00388706,2008,3,17
USC00388706,2008,4,24
USC00388706,2008,5,9
USC00388706,2008,6,5
USC00388706,2009,0,194
USC00388706,2009,1,40
USC00388706,2009,2,30
USC00388706,2009,3,28
USC00388706,2009,4,21
USC00388706,2009,5,15
USC00388706,2009,6,6
USC00388706,2010,0,255
USC00388706,2010,1,36
USC00388706,2010,2,24
USC00388706,2010,3,16
USC00388706,2010,4,9
USC00388706,2010,5,16
USC00388706,2010,6,5
USC00388706,2011,0,217
USC00388706,2011,1,54
USC00388706,2011,2,22
USC00388706,2011,3,12
USC00388706,2011,4,22
USC00388706,2011,5,12
USC00388706,2011,6,3
USC00388706,2012,0,246
USC00388706,2012,1,37
USC00388706,2012,2,24
USC00388706,2012,3,18
USC00388706,2012,4,20
USC00388706,2012,5,11
USC00388706,2012,6,4
USC00388706,2013,0,99
USC00388706,2013,1,17
USC00388706,2013,2,9
USC00388706,2013,3,8
USC00388706,2013,4,20
USC00388706,2013,5,6
USC00388706,2013,6,4
USC00389350,2e3,0,260
USC00389350,2e3,1,36
USC00389350,2e3,2,27
USC00389350,2e3,3,15
USC00389350,2e3,4,12
USC00389350,2e3,5,13
USC00389350,2e3,6,3
USC00389350,2001,0,280
USC00389350,2001,1,26
USC00389350,2001,2,24
USC00389350,2001,3,16
USC00389350,2001,4,14
USC00389350,2001,5,3
USC00389350,2001,6,2
USC00389350,2002,0,264
USC00389350,2002,1,32
USC00389350,2002,2,23
USC00389350,2002,3,15
USC00389350,2002,4,25
USC00389350,2002,5,4
USC00389350,2002,6,2
USC00389350,2003,0,227
USC00389350,2003,1,51
USC00389350,2003,2,32
USC00389350,2003,3,21
USC00389350,2003,4,22
USC00389350,2003,5,9
USC00389350,2003,6,3
USC00389350,2004,0,262
USC00389350,2004,1,30
USC00389350,2004,2,30
USC00389350,2004,3,15
USC00389350,2004,4,19
USC00389350,2004,5,9
USC00389350,2004,6,1
USC00389350,2005,0,265
USC00389350,2005,1,38
USC00389350,2005,2,13
USC00389350,2005,3,18
USC00389350,2005,4,20
USC00389350,2005,5,11
USC00389350,2006,0,268
USC00389350,2006,1,36
USC00389350,2006,2,14
USC00389350,2006,3,23
USC00389350,2006,4,11
USC00389350,2006,5,9
USC00389350,2006,6,4
USC00389350,2007,0,284
USC00389350,2007,1,28
USC00389350,2007,2,15
USC00389350,2007,3,17
USC00389350,2007,4,16
USC00389350,2007,5,5
USC00389350,2008,0,255
USC00389350,2008,1,41
USC00389350,2008,2,25
USC00389350,2008,3,18
USC00389350,2008,4,15
USC00389350,2008,5,11
USC00389350,2008,6,1
USC00389350,2009,0,251
USC00389350,2009,1,37
USC00389350,2009,2,21
USC00389350,2009,3,27
USC00389350,2009,4,18
USC00389350,2009,5,9
USC00389350,2009,6,2
USC00389350,2010,0,277
USC00389350,2010,1,19
USC00389350,2010,2,30
USC00389350,2010,3,18
USC00389350,2010,4,12
USC00389350,2010,5,7
USC00389350,2010,6,2
USC00389350,2011,0,266
USC00389350,2011,1,23
USC00389350,2011,2,28
USC00389350,2011,3,16
USC00389350,2011,4,22
USC00389350,2011,5,9
USC00389350,2011,6,1
USC00389350,2012,0,260
USC00389350,2012,1,48
USC00389350,2012,2,18
USC00389350,2012,3,17
USC00389350,2012,4,15
USC00389350,2012,5,7
USC00389350,2012,6,1
USC00389350,2013,0,239
USC00389350,2013,1,34
USC00389350,2013,2,32
USC00389350,2013,3,21
USC00389350,2013,4,22
USC00389350,2013,5,10
USC00389350,2013,6,1
USC00389350,2014,0,225
USC00389350,2014,1,20
USC00389350,2014,2,21
USC00389350,2014,3,9
USC00389350,2014,4,12
USC00389350,2014,5,13
USC00389350,2015,0,258
USC00389350,2015,1,19
USC00389350,2015,2,22
USC00389350,2015,3,24
USC00389350,2015,4,13
USC00389350,2015,5,12
USC00389350,2015,6,2
USC00389350,2016,0,204
USC00389350,2016,1,22
USC00389350,2016,2,11
USC00389350,2016,3,9
USC00389350,2016,4,12
USC00389350,2016,5,3
USC00389350,2016,6,1
USC00392429,2e3,0,291
USC00392429,2e3,1,27
USC00392429,2e3,2,27
USC00392429,2e3,3,11
USC00392429,2e3,4,5
USC00392429,2e3,5,4
USC00392429,2e3,6,1
USC00392429,2001,0,297
USC00392429,2001,1,34
USC00392429,2001,2,19
USC00392429,2001,3,7
USC00392429,2001,4,8
USC00392429,2002,0,313
USC00392429,2002,1,26
USC00392429,2002,2,17
USC00392429,2002,3,7
USC00392429,2002,4,1
USC00392429,2002,5,1
USC00392429,2003,0,289
USC00392429,2003,1,40
USC00392429,2003,2,16
USC00392429,2003,3,13
USC00392429,2003,4,6
USC00392429,2003,5,1
USC00392429,2004,0,275
USC00392429,2004,1,46
USC00392429,2004,2,20
USC00392429,2004,3,12
USC00392429,2004,4,8
USC00392429,2004,5,3
USC00392429,2004,6,1
USC00392429,2005,0,298
USC00392429,2005,1,29
USC00392429,2005,2,17
USC00392429,2005,3,10
USC00392429,2005,4,7
USC00392429,2005,5,3
USC00392429,2006,0,307
USC00392429,2006,1,26
USC00392429,2006,2,13
USC00392429,2006,3,13
USC00392429,2006,4,5
USC00392429,2006,5,1
USC00392429,2007,0,296
USC00392429,2007,1,27
USC00392429,2007,2,21
USC00392429,2007,3,10
USC00392429,2007,4,7
USC00392429,2007,5,3
USC00392429,2007,6,1
USC00392429,2008,0,259
USC00392429,2008,1,21
USC00392429,2008,2,16
USC00392429,2008,3,11
USC00392429,2008,4,8
USC00392429,2008,5,6
USC00392429,2008,6,1
USC00392429,2009,0,285
USC00392429,2009,1,19
USC00392429,2009,2,17
USC00392429,2009,3,15
USC00392429,2009,4,8
USC00392429,2009,5,3
USC00392429,2010,0,292
USC00392429,2010,1,27
USC00392429,2010,2,20
USC00392429,2010,3,14
USC00392429,2010,4,7
USC00392429,2010,5,3
USC00392429,2010,6,2
USC00392429,2011,0,286
USC00392429,2011,1,23
USC00392429,2011,2,25
USC00392429,2011,3,17
USC00392429,2011,4,8
USC00392429,2011,5,5
USC00392429,2011,6,1
USC00392429,2012,0,307
USC00392429,2012,1,24
USC00392429,2012,2,20
USC00392429,2012,3,7
USC00392429,2012,4,3
USC00392429,2012,5,5
USC00392429,2013,0,300
USC00392429,2013,1,15
USC00392429,2013,2,20
USC00392429,2013,3,16
USC00392429,2013,4,9
USC00392429,2013,5,4
USC00392429,2013,6,1
USC00392429,2014,0,100
USC00392429,2014,1,6
USC00392429,2014,2,5
USC00392429,2014,3,2
USC00393069,2e3,0,276
USC00393069,2e3,1,47
USC00393069,2e3,2,22
USC00393069,2e3,3,7
USC00393069,2e3,4,8
USC00393069,2e3,5,5
USC00393069,2e3,6,1
USC00393069,2001,0,279
USC00393069,2001,1,49
USC00393069,2001,2,18
USC00393069,2001,3,8
USC00393069,2001,4,8
USC00393069,2001,5,1
USC00393069,2002,0,282
USC00393069,2002,1,47
USC00393069,2002,2,22
USC00393069,2002,3,5
USC00393069,2002,4,4
USC00393069,2002,5,4
USC00393069,2003,0,262
USC00393069,2003,1,62
USC00393069,2003,2,23
USC00393069,2003,3,10
USC00393069,2003,4,5
USC00393069,2003,5,3
USC00393069,2004,0,278
USC00393069,2004,1,57
USC00393069,2004,2,15
USC00393069,2004,3,9
USC00393069,2004,4,6
USC00393069,2004,5,1
USC00393069,2005,0,285
USC00393069,2005,1,43
USC00393069,2005,2,13
USC00393069,2005,3,12
USC00393069,2005,4,7
USC00393069,2005,5,4
USC00393069,2005,6,1
USC00393069,2006,0,272
USC00393069,2006,1,45
USC00393069,2006,2,23
USC00393069,2006,3,13
USC00393069,2006,4,5
USC00393069,2006,5,5
USC00393069,2007,0,272
USC00393069,2007,1,46
USC00393069,2007,2,18
USC00393069,2007,3,14
USC00393069,2007,4,11
USC00393069,2007,5,2
USC00393069,2007,6,1
USC00393069,2008,0,269
USC00393069,2008,1,52
USC00393069,2008,2,16
USC00393069,2008,3,12
USC00393069,2008,4,8
USC00393069,2008,5,5
USC00393069,2008,6,3
USC00393069,2009,0,253
USC00393069,2009,1,58
USC00393069,2009,2,28
USC00393069,2009,3,13
USC00393069,2009,4,11
USC00393069,2009,5,2
USC00393069,2010,0,273
USC00393069,2010,1,38
USC00393069,2010,2,23
USC00393069,2010,3,12
USC00393069,2010,4,10
USC00393069,2010,5,2
USC00393069,2011,0,262
USC00393069,2011,1,50
USC00393069,2011,2,25
USC00393069,2011,3,16
USC00393069,2011,4,7
USC00393069,2011,5,5
USC00393069,2012,0,298
USC00393069,2012,1,33
USC00393069,2012,2,22
USC00393069,2012,3,9
USC00393069,2012,4,3
USC00393069,2012,5,1
USC00393069,2013,0,270
USC00393069,2013,1,48
USC00393069,2013,2,19
USC00393069,2013,3,12
USC00393069,2013,4,13
USC00393069,2013,5,1
USC00393069,2013,6,2
USC00393069,2014,0,105
USC00393069,2014,1,27
USC00393069,2014,2,12
USC00393069,2014,3,2
USC00393069,2014,4,5
USC00393069,2014,6,1
USC00394007,2e3,0,301
USC00394007,2e3,1,29
USC00394007,2e3,2,18
USC00394007,2e3,3,12
USC00394007,2e3,4,4
USC00394007,2e3,5,1
USC00394007,2e3,6,1
USC00394007,2001,0,292
USC00394007,2001,1,35
USC00394007,2001,2,20
USC00394007,2001,3,7
USC00394007,2001,4,8
USC00394007,2002,0,306
USC00394007,2002,1,27
USC00394007,2002,2,16
USC00394007,2002,3,7
USC00394007,2002,4,5
USC00394007,2002,5,2
USC00394007,2002,6,1
USC00394007,2003,0,284
USC00394007,2003,1,36
USC00394007,2003,2,19
USC00394007,2003,3,15
USC00394007,2003,4,7
USC00394007,2003,5,3
USC00394007,2004,0,293
USC00394007,2004,1,38
USC00394007,2004,2,22
USC00394007,2004,3,7
USC00394007,2004,4,5
USC00394007,2004,5,1
USC00394007,2005,0,302
USC00394007,2005,1,24
USC00394007,2005,2,18
USC00394007,2005,3,13
USC00394007,2005,4,2
USC00394007,2005,5,5
USC00394007,2005,6,1
USC00394007,2006,0,292
USC00394007,2006,1,34
USC00394007,2006,2,19
USC00394007,2006,3,15
USC00394007,2006,4,5
USC00394007,2007,0,291
USC00394007,2007,1,36
USC00394007,2007,2,15
USC00394007,2007,3,12
USC00394007,2007,4,4
USC00394007,2007,5,3
USC00394007,2008,0,276
USC00394007,2008,1,41
USC00394007,2008,2,26
USC00394007,2008,3,9
USC00394007,2008,4,10
USC00394007,2008,5,3
USC00394007,2009,0,266
USC00394007,2009,1,41
USC00394007,2009,2,36
USC00394007,2009,3,12
USC00394007,2009,4,5
USC00394007,2009,5,5
USC00394007,2010,0,276
USC00394007,2010,1,39
USC00394007,2010,2,19
USC00394007,2010,3,13
USC00394007,2010,4,12
USC00394007,2010,5,6
USC00394007,2011,0,264
USC00394007,2011,1,55
USC00394007,2011,2,29
USC00394007,2011,3,7
USC00394007,2011,4,8
USC00394007,2011,5,2
USC00394007,2012,0,299
USC00394007,2012,1,35
USC00394007,2012,2,20
USC00394007,2012,3,4
USC00394007,2012,4,5
USC00394007,2012,5,3
USC00394007,2013,0,184
USC00394007,2013,1,28
USC00394007,2013,2,18
USC00394007,2013,3,7
USC00394007,2013,4,7
USC00394007,2013,5,3
USC00394007,2013,6,1
USC00394630,2012,0,208
USC00394630,2012,1,9
USC00394630,2012,2,14
USC00394630,2012,3,8
USC00394630,2012,4,3
USC00394630,2012,5,3
USC00394630,2013,0,271
USC00394630,2013,1,37
USC00394630,2013,2,30
USC00394630,2013,3,10
USC00394630,2013,4,12
USC00394630,2013,5,4
USC00394630,2014,0,260
USC00394630,2014,1,41
USC00394630,2014,2,33
USC00394630,2014,3,14
USC00394630,2014,4,7
USC00394630,2014,5,5
USC00394630,2014,6,1
USC00394630,2015,0,280
USC00394630,2015,1,34
USC00394630,2015,2,17
USC00394630,2015,3,19
USC00394630,2015,4,7
USC00394630,2015,5,8
USC00394630,2016,0,142
USC00394630,2016,1,19
USC00394630,2016,2,10
USC00394630,2016,3,7
USC00394630,2016,4,6
USC00394630,2016,5,1
USC00394630,2016,6,2
USC00394834,2e3,0,244
USC00394834,2e3,1,59
USC00394834,2e3,2,28
USC00394834,2e3,3,18
USC00394834,2e3,4,12
USC00394834,2e3,5,3
USC00394834,2e3,6,2
USC00394834,2001,0,245
USC00394834,2001,1,50
USC00394834,2001,2,35
USC00394834,2001,3,20
USC00394834,2001,4,14
USC00394834,2001,5,1
USC00394834,2002,0,227
USC00394834,2002,1,52
USC00394834,2002,2,34
USC00394834,2002,3,11
USC00394834,2002,4,6
USC00394834,2002,5,3
USC00394834,2002,6,1
USC00394834,2003,0,221
USC00394834,2003,1,67
USC00394834,2003,2,44
USC00394834,2003,3,21
USC00394834,2003,4,9
USC00394834,2003,5,3
USC00394834,2004,0,242
USC00394834,2004,1,59
USC00394834,2004,2,32
USC00394834,2004,3,23
USC00394834,2004,4,6
USC00394834,2004,5,2
USC00394834,2005,0,240
USC00394834,2005,1,56
USC00394834,2005,2,32
USC00394834,2005,3,16
USC00394834,2005,4,15
USC00394834,2005,5,4
USC00394834,2005,6,2
USC00394834,2006,0,241
USC00394834,2006,1,54
USC00394834,2006,2,34
USC00394834,2006,3,21
USC00394834,2006,4,10
USC00394834,2006,5,2
USC00394834,2006,6,3
USC00394834,2007,0,245
USC00394834,2007,1,53
USC00394834,2007,2,32
USC00394834,2007,3,13
USC00394834,2007,4,15
USC00394834,2007,5,5
USC00394834,2007,6,2
USC00394834,2008,0,220
USC00394834,2008,1,59
USC00394834,2008,2,36
USC00394834,2008,3,21
USC00394834,2008,4,20
USC00394834,2008,5,2
USC00394834,2008,6,4
USC00394834,2009,0,220
USC00394834,2009,1,55
USC00394834,2009,2,38
USC00394834,2009,3,29
USC00394834,2009,4,13
USC00394834,2009,5,6
USC00394834,2009,6,1
USC00394834,2010,0,237
USC00394834,2010,1,61
USC00394834,2010,2,31
USC00394834,2010,3,22
USC00394834,2010,4,8
USC00394834,2010,5,5
USC00394834,2010,6,1
USC00394834,2011,0,219
USC00394834,2011,1,60
USC00394834,2011,2,47
USC00394834,2011,3,17
USC00394834,2011,4,19
USC00394834,2011,5,3
USC00394834,2012,0,257
USC00394834,2012,1,46
USC00394834,2012,2,35
USC00394834,2012,3,16
USC00394834,2012,4,9
USC00394834,2012,5,2
USC00394834,2013,0,161
USC00394834,2013,1,49
USC00394834,2013,2,26
USC00394834,2013,3,16
USC00394834,2013,4,14
USC00394834,2013,5,4
USC00394834,2013,6,3
USC00395360,2007,0,26
USC00395360,2007,1,5
USC00395360,2007,3,4
USC00395360,2007,4,4
USC00395360,2007,5,2
USC00395360,2008,0,271
USC00395360,2008,1,38
USC00395360,2008,2,28
USC00395360,2008,3,17
USC00395360,2008,4,6
USC00395360,2008,5,3
USC00395360,2008,6,3
USC00395360,2009,0,266
USC00395360,2009,1,33
USC00395360,2009,2,22
USC00395360,2009,3,24
USC00395360,2009,4,10
USC00395360,2009,5,8
USC00395360,2010,0,260
USC00395360,2010,1,38
USC00395360,2010,2,30
USC00395360,2010,3,12
USC00395360,2010,4,12
USC00395360,2010,5,11
USC00395360,2010,6,2
USC00395360,2011,0,263
USC00395360,2011,1,51
USC00395360,2011,2,26
USC00395360,2011,3,14
USC00395360,2011,4,7
USC00395360,2011,5,3
USC00395360,2011,6,1
USC00395360,2012,0,289
USC00395360,2012,1,32
USC00395360,2012,2,15
USC00395360,2012,3,14
USC00395360,2012,4,12
USC00395360,2012,5,2
USC00395360,2012,6,2
USC00395360,2013,0,256
USC00395360,2013,1,54
USC00395360,2013,2,19
USC00395360,2013,3,17
USC00395360,2013,4,14
USC00395360,2013,5,4
USC00395360,2013,6,1
USC00395360,2014,0,267
USC00395360,2014,1,48
USC00395360,2014,2,23
USC00395360,2014,3,13
USC00395360,2014,4,11
USC00395360,2014,5,3
USC00395360,2015,0,93
USC00395360,2015,1,11
USC00395360,2015,2,4
USC00395360,2015,3,1
USC00396212,2e3,0,297
USC00396212,2e3,1,27
USC00396212,2e3,2,19
USC00396212,2e3,3,14
USC00396212,2e3,4,5
USC00396212,2e3,5,2
USC00396212,2e3,6,1
USC00396212,2001,0,298
USC00396212,2001,1,27
USC00396212,2001,2,24
USC00396212,2001,3,10
USC00396212,2001,4,5
USC00396212,2001,5,1
USC00396212,2002,0,292
USC00396212,2002,1,33
USC00396212,2002,2,16
USC00396212,2002,3,7
USC00396212,2002,4,4
USC00396212,2002,5,3
USC00396212,2003,0,291
USC00396212,2003,1,31
USC00396212,2003,2,19
USC00396212,2003,3,13
USC00396212,2003,4,9
USC00396212,2003,5,1
USC00396212,2003,6,1
USC00396212,2004,0,287
USC00396212,2004,1,45
USC00396212,2004,2,19
USC00396212,2004,3,11
USC00396212,2004,4,4
USC00396212,2005,0,279
USC00396212,2005,1,44
USC00396212,2005,2,16
USC00396212,2005,3,5
USC00396212,2005,4,8
USC00396212,2005,5,4
USC00396212,2005,6,1
USC00396212,2006,0,290
USC00396212,2006,1,33
USC00396212,2006,2,16
USC00396212,2006,3,14
USC00396212,2006,4,8
USC00396212,2007,0,287
USC00396212,2007,1,18
USC00396212,2007,2,23
USC00396212,2007,3,6
USC00396212,2007,4,4
USC00396212,2007,5,1
USC00396212,2008,0,233
USC00396212,2008,1,6
USC00396212,2008,2,14
USC00396212,2008,3,12
USC00396212,2008,4,5
USC00396212,2008,5,4
USC00396212,2009,0,144
USC00396212,2009,1,18
USC00396212,2009,2,11
USC00396212,2009,3,10
USC00396212,2009,4,4
USC00396212,2009,5,1
USC00396212,2010,0,288
USC00396212,2010,1,28
USC00396212,2010,2,27
USC00396212,2010,3,13
USC00396212,2010,4,4
USC00396212,2010,5,5
USC00396212,2011,0,275
USC00396212,2011,1,47
USC00396212,2011,2,24
USC00396212,2011,3,10
USC00396212,2011,4,6
USC00396212,2011,5,1
USC00396212,2012,0,228
USC00396212,2012,1,21
USC00396212,2012,2,14
USC00396212,2012,3,7
USC00396212,2012,4,4
USC00396212,2012,6,1
USC00396304,2e3,0,289
USC00396304,2e3,1,16
USC00396304,2e3,2,20
USC00396304,2e3,3,11
USC00396304,2e3,4,8
USC00396304,2e3,6,1
USC00396304,2001,0,291
USC00396304,2001,1,16
USC00396304,2001,2,22
USC00396304,2001,3,12
USC00396304,2001,4,3
USC00396304,2001,5,4
USC00396304,2002,0,292
USC00396304,2002,1,24
USC00396304,2002,2,18
USC00396304,2002,3,7
USC00396304,2002,4,5
USC00396304,2002,5,3
USC00396304,2003,0,266
USC00396304,2003,1,29
USC00396304,2003,2,22
USC00396304,2003,3,9
USC00396304,2003,4,6
USC00396304,2003,5,1
USC00396304,2004,0,288
USC00396304,2004,1,40
USC00396304,2004,2,21
USC00396304,2004,3,7
USC00396304,2004,4,4
USC00396304,2004,5,1
USC00396304,2005,0,292
USC00396304,2005,1,34
USC00396304,2005,2,17
USC00396304,2005,3,6
USC00396304,2005,4,4
USC00396304,2005,5,5
USC00396304,2006,0,297
USC00396304,2006,1,31
USC00396304,2006,2,13
USC00396304,2006,3,8
USC00396304,2006,4,9
USC00396304,2007,0,291
USC00396304,2007,1,43
USC00396304,2007,2,19
USC00396304,2007,3,5
USC00396304,2007,4,4
USC00396304,2007,5,3
USC00396304,2008,0,272
USC00396304,2008,1,34
USC00396304,2008,2,32
USC00396304,2008,3,18
USC00396304,2008,4,7
USC00396304,2008,5,2
USC00396304,2009,0,269
USC00396304,2009,1,49
USC00396304,2009,2,23
USC00396304,2009,3,11
USC00396304,2009,4,9
USC00396304,2009,5,4
USC00396304,2010,0,278
USC00396304,2010,1,25
USC00396304,2010,2,22
USC00396304,2010,3,19
USC00396304,2010,4,10
USC00396304,2010,5,6
USC00396304,2011,0,145
USC00396304,2011,1,45
USC00396304,2011,2,23
USC00396304,2011,3,16
USC00396304,2011,4,6
USC00396304,2011,5,2
USC00396304,2012,0,306
USC00396304,2012,1,33
USC00396304,2012,2,13
USC00396304,2012,3,6
USC00396304,2012,4,5
USC00396304,2012,5,2
USC00396304,2013,0,274
USC00396304,2013,1,46
USC00396304,2013,2,16
USC00396304,2013,3,15
USC00396304,2013,4,12
USC00396304,2013,5,1
USC00396304,2013,6,1
USC00396304,2014,0,274
USC00396304,2014,1,40
USC00396304,2014,2,29
USC00396304,2014,3,14
USC00396304,2014,4,5
USC00396304,2014,5,2
USC00396304,2014,6,1
USC00396304,2015,0,280
USC00396304,2015,1,30
USC00396304,2015,2,24
USC00396304,2015,3,16
USC00396304,2015,4,8
USC00396304,2015,5,7
USC00396304,2016,0,158
USC00396304,2016,1,15
USC00396304,2016,2,12
USC00396304,2016,3,13
USC00396304,2016,4,2
USC00396304,2016,6,1
USC00396574,2e3,0,287
USC00396574,2e3,1,34
USC00396574,2e3,2,23
USC00396574,2e3,3,11
USC00396574,2e3,4,6
USC00396574,2e3,5,3
USC00396574,2001,0,282
USC00396574,2001,1,35
USC00396574,2001,2,7
USC00396574,2001,3,17
USC00396574,2001,4,13
USC00396574,2001,5,5
USC00396574,2001,6,2
USC00396574,2002,0,298
USC00396574,2002,1,34
USC00396574,2002,2,13
USC00396574,2002,3,7
USC00396574,2002,4,7
USC00396574,2002,5,4
USC00396574,2003,0,263
USC00396574,2003,1,35
USC00396574,2003,2,17
USC00396574,2003,3,11
USC00396574,2003,4,5
USC00396574,2003,5,3
USC00396574,2004,0,278
USC00396574,2004,1,43
USC00396574,2004,2,22
USC00396574,2004,3,12
USC00396574,2004,4,5
USC00396574,2004,5,6
USC00396574,2005,0,280
USC00396574,2005,1,40
USC00396574,2005,2,14
USC00396574,2005,3,13
USC00396574,2005,4,9
USC00396574,2005,5,8
USC00396574,2006,0,296
USC00396574,2006,1,29
USC00396574,2006,2,19
USC00396574,2006,3,5
USC00396574,2006,4,7
USC00396574,2006,5,7
USC00396574,2006,6,1
USC00396574,2007,0,281
USC00396574,2007,1,24
USC00396574,2007,2,21
USC00396574,2007,3,20
USC00396574,2007,4,13
USC00396574,2007,5,5
USC00396574,2007,6,1
USC00396574,2008,0,278
USC00396574,2008,1,38
USC00396574,2008,2,20
USC00396574,2008,3,14
USC00396574,2008,4,7
USC00396574,2008,5,7
USC00396574,2008,6,2
USC00396574,2009,0,260
USC00396574,2009,1,43
USC00396574,2009,2,29
USC00396574,2009,3,19
USC00396574,2009,4,9
USC00396574,2009,5,4
USC00396574,2010,0,268
USC00396574,2010,1,33
USC00396574,2010,2,30
USC00396574,2010,3,16
USC00396574,2010,4,10
USC00396574,2010,5,4
USC00396574,2010,6,2
USC00396574,2011,0,56
USC00396574,2011,1,38
USC00396574,2011,2,13
USC00396574,2011,3,16
USC00396574,2011,4,7
USC00396574,2011,5,4
USC00396574,2012,0,301
USC00396574,2012,1,30
USC00396574,2012,2,16
USC00396574,2012,3,12
USC00396574,2012,4,4
USC00396574,2012,5,2
USC00396574,2013,0,271
USC00396574,2013,1,40
USC00396574,2013,2,21
USC00396574,2013,3,16
USC00396574,2013,4,11
USC00396574,2013,5,5
USC00396574,2013,6,1
USC00396574,2014,0,259
USC00396574,2014,1,31
USC00396574,2014,2,22
USC00396574,2014,3,11
USC00396574,2014,4,6
USC00396574,2014,5,4
USC00396574,2014,6,1
USC00396574,2015,0,141
USC00396574,2015,1,28
USC00396574,2015,2,9
USC00396574,2015,3,8
USC00396574,2015,4,6
USC00398472,2e3,0,285
USC00398472,2e3,1,34
USC00398472,2e3,2,19
USC00398472,2e3,3,13
USC00398472,2e3,4,8
USC00398472,2e3,5,3
USC00398472,2e3,6,4
USC00398472,2001,0,282
USC00398472,2001,1,31
USC00398472,2001,2,19
USC00398472,2001,3,16
USC00398472,2001,4,6
USC00398472,2001,5,5
USC00398472,2001,6,2
USC00398472,2002,0,294
USC00398472,2002,1,31
USC00398472,2002,2,18
USC00398472,2002,3,8
USC00398472,2002,4,8
USC00398472,2002,5,6
USC00398472,2003,0,288
USC00398472,2003,1,30
USC00398472,2003,2,18
USC00398472,2003,3,16
USC00398472,2003,4,9
USC00398472,2003,5,3
USC00398472,2003,6,1
USC00398472,2004,0,279
USC00398472,2004,1,31
USC00398472,2004,2,21
USC00398472,2004,3,20
USC00398472,2004,4,8
USC00398472,2004,5,4
USC00398472,2004,6,3
USC00398472,2005,0,279
USC00398472,2005,1,40
USC00398472,2005,2,12
USC00398472,2005,3,13
