"","EVENTS.begin_date","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.ID","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","GHCND.prcp_cat","NA","NA","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km"
"291",NA,2015-02-09,NA,"0538",2015-02-09,"0823","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.8873,-156.3794,20.7023,-156.0361,0,3,"USD","PELLA 1S",41.3761,-92.9203,6.23808565113712,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",5.44897541796205,0,"  0","  0",0,0,0,0,0,0
"292",NA,2015-06-05,NA,"0000",2015-06-05,"0052","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.76,-120.51,38.76,-120.51,0,3,"USD","PELLA 1S",41.3761,-92.9203,6.23808565113712,"KTVL","SOUTH LAKE TAHOE",38.9,-120,"CA",46.8921594638385,0,"  1","  0",0,0,0,0,0,0
"293",NA,2015-09-06,NA,"0100",2015-09-07,"0800","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",42.04,-93.89,42.04,-93.89,0,3,"USD","PELLA 1S",41.3761,-92.9203,1.5458121234639,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",3.48906769573237,0,"  0","  1",0,0,0,0,0,0
"294",NA,2015-09-06,NA,"0100",2015-09-07,"0800","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",42.04,-93.89,42.04,-93.89,0,3,"USD","PELLA 1S",41.3761,-92.9203,1.5458121234639,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",3.48906769573237,0,"  0","  1",0,0,0,0,0,0
"295",NA,2015-09-06,NA,"0130",2015-09-07,"0900","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.84,-94.11,41.84,-94.11,0,3,"USD","PELLA 1S",41.3761,-92.9203,6.23808565113712,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",31.7792131288493,0,"  0","  1",0,0,0,0,0,0
"296",NA,2015-09-06,NA,"0130",2015-09-07,"0900","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.84,-94.11,41.84,-94.11,0,3,"USD","PELLA 1S",41.3761,-92.9203,6.23808565113712,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",31.7792131288493,0,"  0","  1",0,0,0,0,0,0
"297",NA,2015-11-17,NA,"2349",2015-11-17,"2349","MISSOURI",29,"Heavy Rain",217,"VERNON","SGF","",NA,"",37.97,-94.36,37.97,-94.36,0,3,"USD","PELLA 1S",41.3761,-92.9203,17.4353715147682,"KJLN","JOPLIN",37.17,-94.5,"MO",89.90816596625,3,"  4","  4",0,0,0,0,0,0
"298",NA,2015-12-20,NA,"0200",2015-12-21,"0200","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.72,-120.63,38.72,-120.63,0,3,"USD","PELLA 1S",41.3761,-92.9203,0.434382012459033,"KAUN","AUBURN MUNI AP",38.95,-121.08,"CA",46.6706732098284,0,"  5","  2",0,0,0,0,0,0
"299",NA,2015-12-12,NA,"0115",2015-12-14,"1200","IOWA",19,"Heavy Rain",53,"DECATUR","DMX","",NA,"",40.63,-93.9,40.63,-93.9,0,3,"USD","POSTVILLE",43.09,-91.5581,13.5908841478556,"KLWD","LAMONI",40.62,-93.93,"IA",2.76837835027389,0,"  0","  0",0,0,0,0,0,0
"300",NA,2015-12-20,NA,"1600",2015-12-21,"1600","CALIFORNIA",6,"Heavy Rain",89,"SHASTA","STO","",NA,"",41.06,-122.36,41.06,-122.36,0,3,"USD","SAC CITY",42.4194,-94.9761,0.327016178286607,"KMHS","MT. SHASTA",41.32,-122.32,"CA",29.1363911972861,0,"  3","  4",0,0,0,0,0,0
"301",NA,2015-11-18,NA,"1200",2015-11-18,"1200","INDIANA",18,"Heavy Rain",163,"VANDERBURGH","PAH","",NA,"",37.9745,-87.567,37.9745,-87.567,0,3,"USD","TOLEDO 3N",42.0356,-92.5806,0.491760476445787,"KEVV","EVANSVILLE",38.05,-87.53,"IN",9.0093589150285,4,"  4","  2",0,0,0,0,0,0
"302",NA,2015-06-25,NA,"0424",2015-06-25,"0454","VIRGINIA",51,"Heavy Rain",710,"NORFOLK (C)","AKQ","",NA,"",36.87,-76.3,36.87,-76.3,0,3,"USD","WEBSTER CITY 2 S",42.4322,-93.8061,7.31596175664575,"KNGU","NORFOLK NAS",36.93,-76.28,"VA",6.91239196672723,2,"  0","  0",0,0,0,0,0,0
"303",NA,2015-08-28,NA,"1715",2015-08-28,"2230","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.04,-93.68,42.04,-93.68,0,3,"USD","WEBSTER CITY 2 S",42.4322,-93.8061,3.09553884385162,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",7.45692151334057,4,"  0","  0",0,0,0,0,0,0
"304",NA,2015-10-03,NA,"1449",2015-10-03,"1449","SOUTH CAROLINA",45,"Heavy Rain",31,"DARLINGTON","ILM","",NA,"",34.38,-80.18,34.38,-80.18,0,3,"USD","WEBSTER CITY 2 S",42.4322,-93.8061,15.8659515963973,"KUDG","DARLINGTON",34.45,-79.88,"SC",28.6312070510842,0,"  6","  0",0,0,0,0,0,0
"305",NA,2015-07-22,NA,"2205",2015-07-22,"2250","MISSOURI",29,"Heavy Rain",207,"STODDARD","PAH","",NA,"",36.8,-89.95,36.68,-89.97,0,3,"USD","BURR OAK 1N",39.8775,-98.3036,0.888748379393518,"KPOF","POPLAR BLUFF",36.77,-90.32,"MO",33.1557469364661,0,"  1","  3",0,0,0,0,0,0
"306",NA,2015-08-18,NA,"1300",2015-08-18,"1400","SOUTH DAKOTA",46,"Heavy Rain",135,"YANKTON","FSD","",NA,"",42.88,-97.36,42.88,-97.36,0,3,"USD","DURHAM",38.4831,-97.225,0.88207513097343,"KYKN","YANKTON",42.92,-97.38,"SD",4.74206345670532,3,"  3","  3",0,0,0,0,0,0
"307",NA,2015-08-29,NA,"0110",2015-08-29,"0155","FLORIDA",12,"Heavy Rain",31,"DUVAL","JAX","",NA,"",30.28,-81.47,30.28,-81.47,0,3,"USD","GOESSEL 2 NW",38.2656,-97.3883,1.67086088245917,"KCRG","CRAIG MUNI ARPT",30.33,-81.52,"FL",7.3533575338333,0,"  3","  0",0,0,0,0,0,0
"308",NA,2015-08-14,NA,"2130",2015-08-14,"0015","ARIZONA",4,"Heavy Rain",12,"LA PAZ","PSR","",NA,"",33.67,-114.22,33.67,-114.22,0,3,"USD","IONIA",39.6611,-98.3483,0.19009992598924,"KBLH","BLYTHE",33.62,-114.72,"CA",46.6690310857599,0,"  0","  0",0,0,0,0,0,0
"309",NA,2015-07-28,NA,"2240",2015-07-28,"0040","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.46,-93.39,41.46,-93.39,0,3,"USD","JOHNSON",37.5669,-101.7508,5.21551900612568,"KDSM","DES MOINES",41.53,-93.65,"IA",23.0366789410886,0,"  1","  0",0,0,0,0,0,0
"310",NA,2015-08-22,NA,"0644",2015-08-22,"0851","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.7435,-156.4261,20.5931,-156.3162,0,3,"USD","MEADE",37.285,-100.345,5.60325428634893,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",17.4262256457355,0,"  0","  0",0,0,0,0,0,0
"311",NA,2015-08-29,NA,"2135",2015-08-29,"2335","FLORIDA",12,"Heavy Rain",1,"ALACHUA","JAX","",NA,"",29.69,-82.36,29.69,-82.36,0,3,"USD","OSWEGO 1 N",37.175,-95.1039,0.775359008042104,"KGNV","GAINSVILLE",29.68,-82.27,"FL",8.77480246814334,4,"  3","  0",0,0,0,0,0,0
"312",NA,2015-08-29,NA,"2135",2015-08-29,"2335","FLORIDA",12,"Heavy Rain",1,"ALACHUA","JAX","",NA,"",29.69,-82.36,29.69,-82.36,0,3,"USD","OSWEGO 1 N",37.175,-95.1039,0.775359008042104,"KGNV","GAINSVILLE",29.68,-82.27,"FL",8.77480246814334,4,"  3","  0",0,0,0,0,0,0
"313",NA,2015-08-29,NA,"2145",2015-08-29,"2300","FLORIDA",12,"Heavy Rain",1,"ALACHUA","JAX","",NA,"",29.7,-82.35,29.7,-82.35,0,3,"USD","OSWEGO 1 N",37.175,-95.1039,0.775383938528719,"KGNV","GAINSVILLE",29.68,-82.27,"FL",8.05040330141836,4,"  3","  0",0,0,0,0,0,0
"314",NA,2015-08-29,NA,"2145",2015-08-29,"2300","FLORIDA",12,"Heavy Rain",1,"ALACHUA","JAX","",NA,"",29.7,-82.35,29.7,-82.35,0,3,"USD","OSWEGO 1 N",37.175,-95.1039,0.775383938528719,"KGNV","GAINSVILLE",29.68,-82.27,"FL",8.05040330141836,4,"  3","  0",0,0,0,0,0,0
"315",NA,2015-06-14,NA,"1200",2015-06-15,"1200","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.35,-95.08,41.35,-95.08,0,3,"USD","BENTON",36.8581,-88.3364,7.8550718262221,"KAIO","ATLANTIC",41.4,-95.05,"IA",6.10411515545733,0,"  2","  4",0,0,0,0,0,0
"316",NA,2015-12-27,NA,"1315",2015-12-27,"1315","MISSOURI",29,"Heavy Rain",109,"LAWRENCE","SGF","",NA,"",36.97,-93.81,36.97,-93.81,0,3,"USD","BENTON",36.8581,-88.3364,1.79297300738088,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",47.9089860645464,5,"  5","  5",0,0,0,0,0,0
"317",NA,2015-06-06,NA,"1240",2015-06-07,"1240","IOWA",19,"Heavy Rain",99,"JASPER","DMX","",NA,"",41.69,-93.07,41.69,-93.07,0,3,"USD","CRUTCHFIELD",36.5761,-88.9356,18.6225573536069,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",4.30321690819321,0,"  5","  3",0,0,0,0,0,0
"318",NA,2015-06-14,NA,"1200",2015-06-15,"1200","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.61,-93.84,41.61,-93.84,0,3,"USD","CRUTCHFIELD",36.5761,-88.9356,11.1677703107238,"KDSM","DES MOINES",41.53,-93.65,"IA",18.1576866259507,3,"  1","  4",0,0,0,0,0,0
"319",NA,2015-08-08,NA,"1200",2015-08-09,"1200","IOWA",19,"Heavy Rain",173,"TAYLOR","DMX","",NA,"",40.67,-94.72,40.67,-94.72,0,3,"USD","EDDYVILLE 5S",37.0486,-88.0728,4.81706482099996,"KICL","CLARINDA",40.72,-95.03,"IA",26.7499130225898,0,"  0","  0",0,0,0,0,0,0
"320",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",195,"WORTH","DMX","",NA,"",43.44,-93.23,43.44,-93.23,0,3,"USD","EDDYVILLE 5S",37.0486,-88.0728,3.54948518855441,"KAEL","ALBERT LEA",43.68,-93.37,"MN",29.0055822002463,0,"  0","  0",0,0,0,0,0,0
"321",NA,2015-06-18,NA,"0200",2015-06-18,"0400","MISSOURI",29,"Heavy Rain",213,"TANEY","SGF","",NA,"",36.63,-93.25,36.63,-93.25,0,3,"USD","ELIZABETHTOWN KSP#4",37.7117,-85.8306,12.9779729181104,"KHRO","HARRISON",36.27,-93.15,"AR",41.0631852887702,2,"  4","  4",0,0,0,0,0,0
"322",NA,2015-08-28,NA,"1359",2015-08-29,"1359","IOWA",19,"Heavy Rain",23,"BUTLER","DMX","",NA,"",42.57,-92.62,42.57,-92.62,0,3,"USD","PROVIDENCE",37.3997,-87.7622,0.689820457618008,"KALO","WATERLOO",42.55,-92.4,"IA",18.1756665312326,0,"  0","  0",0,0,0,0,0,0
"323",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",69,"FRANKLIN","DMX","",NA,"",42.76,-93.2,42.76,-93.2,0,3,"USD","PROVIDENCE",37.3997,-87.7622,0.689820457618008,"KMCW","MASON CITY",43.15,-93.33,"IA",44.6878857896901,0,"  0","  0",0,0,0,0,0,0
"324",NA,2015-06-04,NA,"1300",2015-06-05,"1300","NEBRASKA",31,"Heavy Rain",35,"CLAY","GID","",NA,"",40.52,-98.05,40.52,-98.05,0,3,"USD","WEST PADUCAH 2W",37.0683,-88.7725,8.71571448616957,"KHSI","HASTINGS",40.6,-98.43,"NE",33.3485061700172,0,"  3","  1",0,0,0,0,0,0
"325",NA,2015-09-24,NA,"0054",2015-09-24,"0521","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.7103,-155.9784,19.0574,-155.7147,0,3,"USD","WEST PADUCAH 2W",37.0683,-88.7725,19.0545426206206,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",7.08409792813062,0,"  1","  4",0,0,0,0,0,0
"326",NA,2015-12-29,NA,"1430",2015-12-29,"1430","ILLINOIS",17,"Heavy Rain",81,"JEFFERSON","PAH","",NA,"",38.33,-89.03,38.33,-89.03,0,3,"USD","DAGGETT 4W",45.4681,-87.6836,4.96405019624787,"KMVN","MT. VERNON",38.32,-88.87,"IL",14.0171980348405,4,"  6","  6",0,0,0,0,0,0
"327",NA,2015-12-12,NA,"0145",2015-12-14,"1200","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.74,-93.72,41.74,-93.72,0,3,"USD","GARDEN CORNERS",45.8981,-86.5483,4.2456396055161,"KIKV","ANKENY",41.69,-93.57,"IA",13.6506863815344,0,"  0","  0",0,0,0,0,0,0
"328",NA,2015-12-28,NA,"1830",2015-12-28,"1830","ILLINOIS",17,"Heavy Rain",55,"FRANKLIN","PAH","",NA,"",37.9,-88.92,37.9,-88.92,0,3,"USD","MANISTIQUE WWTP",45.9511,-86.2514,0.163327486979516,"KMWA","MARION",37.75,-89,"IL",18.1191394225291,0,"  5","  6",0,0,0,0,0,0
"329",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.42,-95,41.42,-95,0,3,"USD","NEWBERRY CORRECTIONAL FACILITY",46.3286,-85.5033,2.39301851302875,"KAIO","ATLANTIC",41.4,-95.05,"IA",4.73105682040759,0,"  0","  0",0,0,0,0,0,0
"330",NA,2015-12-27,NA,"1300",2015-12-27,"1300","MISSOURI",29,"Heavy Rain",43,"CHRISTIAN","SGF","",NA,"",37.05,-93.41,37.05,-93.41,0,3,"USD","LAKEFIELD 2NE",43.7022,-95.1519,17.3369167365142,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",20.2135843287424,0,"  5","  5",0,0,0,0,0,0
"331",NA,2015-07-10,NA,"1345",2015-07-11,"1345","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.82,-92.9,40.82,-92.9,0,3,"USD","WELLS",43.7467,-93.7367,14.4256910145199,"KCNC","CHARITON",41.03,-93.37,"IA",45.9261637716806,0,"  0","  4",0,0,0,0,0,0
"332",NA,2015-07-11,NA,"2330",2015-07-11,"0020","MINNESOTA",27,"Heavy Rain",95,"MILLE LACS","MPX","",NA,"",45.76,-93.65,45.76,-93.65,0,3,"USD","P HARRISON BIG CK WP",31.6817,-89.3364,9.28110308977127,"KPNM","PRINCETON",45.55,-93.6,"MN",23.6986142093771,0,"  0","  0",0,0,0,0,0,0
"333",NA,2015-08-28,NA,"0730",2015-08-28,"2230","IOWA",19,"Heavy Rain",13,"BLACK HAWK","DMX","",NA,"",42.4,-92.46,42.4,-92.46,0,3,"USD","DONIPHAN",36.6206,-90.8125,0.672659813613138,"KALO","WATERLOO",42.55,-92.4,"IA",17.4094719029915,0,"  0","  0",0,0,0,0,0,0
"334",NA,2015-11-09,NA,"1530",2015-11-10,"1530","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.76,-120.5,38.76,-120.5,0,3,"USD","DONIPHAN",36.6206,-90.8125,0.672659813613138,"KTVL","SOUTH LAKE TAHOE",38.9,-120,"CA",46.0751701037097,0,"  0","  0",0,0,0,0,0,0
"335",NA,2015-08-03,NA,"2221",2015-08-03,"2321","OHIO",39,"Heavy Rain",165,"WARREN","ILN","",NA,"",39.34,-84.34,39.34,-84.34,0,3,"USD","DORA 1N",36.79,-92.2192,5.04130723713723,"KHAO","HAMILTON",39.36,-84.52,"OH",15.6538798434319,0,"  0","  0",0,0,0,0,0,0
"336",NA,2015-06-15,NA,"0747",2015-06-15,"0747","KANSAS",20,"Heavy Rain",79,"HARVEY","ICT","",NA,"",37.97,-97.31,37.97,-97.31,0,3,"USD","FT LEONARD WOOD",37.7481,-92.105,6.42999049730747,"KEWK","NEWTON",38.05,-97.28,"KS",9.28614899915882,0,"  3","  4",0,0,0,0,0,0
"337",NA,2015-05-10,NA,"2045",2015-05-10,"2145","SOUTH DAKOTA",46,"Heavy Rain",83,"LINCOLN","FSD","",NA,"",43.5,-96.71,43.5,-96.71,0,3,"USD","HORTON 2 S",37.9456,-94.3614,2.71593120952219,"KFSD","SIOUX FALLS",43.57,-96.73,"SD",7.95776555880052,6,"  0","  3",0,0,0,0,0,0
"338",NA,2015-11-09,NA,"1200",2015-11-10,"1200","NORTH CAROLINA",37,"Heavy Rain",15,"BERTIE","AKQ","",NA,"",36.12,-76.95,36,-76.95,0,3,"USD","IBERIA",38.0997,-92.3097,2.03354544649655,"KASJ","AHOSKIE TRI-COUNTY",36.3,-77.17,"NC",28.1418706323925,0,"  2","  1",0,0,0,0,0,0
"339",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",65,"FLUVANNA","AKQ","",NA,"",37.8095,-78.4041,37.87,-78.28,0,3,"USD","LOCKWOOD",37.3908,-93.9489,0.131746989220858,"KCHO","CHARLOTTESVILLE",38.13,-78.45,"VA",35.9045596579962,0,"  0","  0",0,0,0,0,0,0
"340",NA,2015-08-05,NA,"1425",2015-08-05,"1525","KENTUCKY",21,"Heavy Rain",107,"HOPKINS","PAH","",NA,"",37.2721,-87.5,37.2721,-87.5,0,3,"USD","MALDEN MUNI AP",36.5994,-89.9894,9.12793199306896,"KOWB","OWENSBORO",37.74,-87.17,"KY",59.6843657297294,3,"  1","  0",0,0,0,0,0,0
"341",NA,2015-06-10,NA,"0029",2015-06-10,"0328","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.9864,-155.6982,19.7604,-155.8699,0,3,"USD","PROTEM 4 NE",36.5667,-92.8272,10.0194489076829,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",27.7236198017045,0,"  1","  3",0,0,0,0,0,0
"342",NA,2015-11-26,NA,"1300",2015-11-27,"1300","IOWA",19,"Heavy Rain",159,"RINGGOLD","DMX","",NA,"",40.82,-94.04,40.82,-94.04,0,3,"USD","ROLLA MISSOURI S&T",37.9567,-91.7761,0.917107734124465,"KLWD","LAMONI",40.62,-93.93,"IA",24.1207756832821,0,"  0","  1",0,0,0,0,0,0
"343",NA,2015-02-08,NA,"1500",2015-02-09,"1500","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.78,-120.23,38.78,-120.23,0,3,"USD","SIKESTON PWR STN",36.8775,-89.6231,2.48051068314714,"KTVL","SOUTH LAKE TAHOE",38.9,-120,"CA",24.003131517307,0,"  2","  1",0,0,0,0,0,0
"344",NA,2015-11-08,NA,"0500",2015-11-09,"0500","CALIFORNIA",6,"Heavy Rain",7,"BUTTE","STO","",NA,"",39.48,-121.54,39.48,-121.54,0,3,"USD","SIKESTON PWR STN",36.8775,-89.6231,3.84362251852651,"KOVE","OROVILLE",39.49,-121.62,"CA",6.96279446884167,0,"  0","  0",0,0,0,0,0,0
"345",NA,2015-12-13,NA,"0700",2015-12-14,"1330","IOWA",19,"Heavy Rain",65,"FAYETTE","ARX","",NA,"",43.05,-91.85,43.05,-91.85,0,3,"USD","SIKESTON PWR STN",36.8775,-89.6231,3.84362251852651,"KDEH","DECORAH",43.28,-91.73,"IA",27.3947364510955,0,"  0","  1",0,0,0,0,0,0
"346",NA,2015-08-05,NA,"0900",2015-08-05,"1730","MISSOURI",29,"Heavy Rain",181,"RIPLEY","PAH","",NA,"",36.62,-90.82,36.62,-90.82,0,3,"USD","WHITE CHURCH 4 NNE",36.9017,-91.7733,0.349052040600419,"KPOF","POPLAR BLUFF",36.77,-90.32,"MO",47.6508985330143,4,"  0","  0",0,0,0,0,0,0
"347",NA,2015-12-26,NA,"0214",2015-12-26,"0214","MISSOURI",29,"Heavy Rain",77,"GREENE","SGF","",NA,"",37.25,-93.35,37.25,-93.35,0,3,"USD","WILLIAMSVILLE",36.9708,-90.5586,3.88876558095854,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",3.46775599516353,1,"  0","  1",0,0,0,0,0,0
"348",NA,2015-07-26,NA,"1200",2015-07-27,"1200","KANSAS",20,"Heavy Rain",101,"LANE","DDC","",NA,"",38.28,-100.46,38.28,-100.46,0,3,"USD","BIG SANDY",48.1347,-110.0592,0.525977638219799,"KGCK","GARDEN CITY",37.93,-100.72,"KS",45.1299024186425,5,"  3","  0",0,0,0,0,0,0
"349",NA,2015-09-15,NA,"1138",2015-09-15,"1426","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6473,-157.934,21.3381,-157.7527,0,3,"USD","HEBRON",40.175,-97.5903,5.59288911416316,"PHHI","WHEELER AFB",21.48,-158.03,"HI",21.1097591641043,0,"  1","  3",0,0,0,0,0,0
"350",NA,2015-12-28,NA,"0055",2015-12-28,"0055","MISSOURI",29,"Heavy Rain",167,"POLK","SGF","",NA,"",37.76,-93.23,37.76,-93.23,0,3,"USD","NAPONEE",40.0783,-99.1386,0.930573836551456,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",60.4684490652551,0,"  6","  6",0,0,0,0,0,0
"351",NA,2015-12-22,NA,"0248",2015-12-22,"0641","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.794,-155.1146,19.4544,-154.8832,0,3,"USD","MURFREESBORO",36.4522,-77.0803,21.1492578889591,"PHTO","HILO/GEN.LYMAN FL",19.72,-155.07,"HI",9.47057882304985,2,"  5","  5",0,0,0,0,0,0
"352",NA,2015-03-14,NA,"1230",2015-03-14,"1230","ILLINOIS",17,"Heavy Rain",181,"UNION","PAH","",NA,"",37.45,-89.4,37.45,-89.4,0,3,"USD","KINGS MILLS",39.3531,-84.2603,7.00648359880651,"KCGI","CAPE GIRARDEAU",37.23,-89.58,"MO",29.2158257652082,5,"  5","  6",0,0,0,0,0,0
"353",NA,2015-11-18,NA,"1200",2015-11-18,"1200","KENTUCKY",21,"Heavy Rain",157,"MARSHALL","PAH","",NA,"",36.87,-88.35,36.87,-88.35,0,3,"USD","CALHOUN FALLS",34.0906,-82.5883,0.170171139428692,"KPAH","PADUCAH",37.07,-88.77,"KY",43.4858295891346,1,"  4","  5",0,0,0,0,0,0
"354",NA,2015-07-11,NA,"0800",2015-07-11,"1700","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.75,-93.58,41.75,-93.58,0,3,"USD","MITCHELL",43.7031,-98.0356,0.566989943407684,"KIKV","ANKENY",41.69,-93.57,"IA",6.73065310784547,0,"  0","  4",0,0,0,0,0,0
"355",NA,2015-08-19,NA,"2000",2015-08-19,"2300","PENNSYLVANIA",42,"Heavy Rain",91,"MONTGOMERY","PHI","",NA,"",40.07,-75.1,40.07,-75.1,0,3,"USD","PICKSTOWN",43.0689,-98.5325,0.237067765658185,"KPNE","N.PHILADELPHIA",40.08,-75.02,"PA",6.90487952243172,1,"  0","  0",0,0,0,0,0,0
"356",NA,2015-06-01,NA,"0208",2015-06-01,"0230","IDAHO",16,"Heavy Rain",49,"IDAHO","MSO","",NA,"",46.05,-116.3917,46.05,-116.3917,0,3,"USD","TYNDALL",42.9919,-97.8703,0.863977769596715,"KLWS","LEWISTON",46.38,-117.02,"ID",60.7592893674598,0,"  0","  0",0,0,0,0,0,0
"357",NA,2015-12-17,NA,"1900",2015-12-18,"1100","OREGON",41,"Heavy Rain",51,"MULTNOMAH","PQR","",NA,"",45.5902,-122.5854,45.5198,-122.6646,311,3,"USD","ARCHES NP HQS",38.6164,-109.6192,13.8532490610014,"KPDX","PORTLAND",45.6,-122.6,"OR",1.57589314871897,0,"  1","  2",0,0,0,0,0,0
"358",NA,2015-08-27,NA,"0430",2015-08-27,"0600","COLORADO",8,"Heavy Rain",51,"GUNNISON","GJT","",NA,"",39.1288,-107.2851,39.1237,-107.3162,0,3,"USD","CANYONLANDS-THE NEEDLES",38.1678,-109.7597,8.11849024441921,"KASE","ASPEN",39.22,-106.87,"CO",37.2330458525488,3,"  1","  1",0,0,0,0,0,0
"359",NA,2015-05-24,NA,"0800",2015-05-24,"1000","TEXAS",48,"Heavy Rain",61,"CAMERON","BRO","",NA,"",25.92,-97.42,25.92,-97.42,0,3,"USD","DISPUTANTA",37.1122,-77.2017,2.65497929568402,"KBRO","BROWNSVILLE",25.9,-97.43,"TX",2.44119024154791,0,"  0","  0",0,0,0,0,0,0
"360",NA,2015-12-12,NA,"0430",2015-12-14,"1500","IOWA",19,"Heavy Rain",23,"BUTLER","DMX","",NA,"",42.57,-92.62,42.57,-92.62,0,3,"USD","WARSAW 2 NW",37.9881,-76.7769,10.6718509893095,"KALO","WATERLOO",42.55,-92.4,"IA",18.1756665312326,0,"  0","  0",0,0,0,0,0,0
"361",NA,2015-12-29,NA,"1455",2015-12-29,"1455","KENTUCKY",21,"Heavy Rain",145,"MCCRACKEN","PAH","",NA,"",36.97,-88.68,36.97,-88.68,0,3,"USD","WARSAW 2 NW",37.9881,-76.7769,20.9175345350637,"KPAH","PADUCAH",37.07,-88.77,"KY",13.707949708637,0,"  6","  6",0,0,0,0,0,0
"362",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",81,"HANCOCK","DMX","",NA,"",43.1,-93.8,43.1,-93.8,0,3,"USD","BARING",47.7722,-121.4819,12.3570443980396,"KAXA","ALGONA",43.08,-94.27,"IA",38.2732062360369,1,"  0","  0",0,0,0,0,0,0
"363",NA,2015-05-27,NA,"0400",2015-05-28,"1000","KANSAS",20,"Heavy Rain",101,"LANE","DDC","",NA,"",38.35,-100.48,38.35,-100.48,0,3,"USD","NASELLE 2 ENE",46.3725,-123.7531,4.73032567406913,"KGCK","GARDEN CITY",37.93,-100.72,"KS",51.2589970093218,0,"  0","  0",0,0,0,0,0,0
"364",NA,2015-06-24,NA,"1314",2015-06-25,"1314","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",42.02,-93.65,42.02,-93.65,0,3,"USD","OMAK 4 N",48.4608,-119.5167,8.89055501207624,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",4.16066876695555,0,"  0","  4",0,0,0,0,0,0
"365",NA,2015-09-06,NA,"2300",2015-09-06,"0400","IOWA",19,"Heavy Rain",27,"CARROLL","DMX","",NA,"",42.07,-94.86,42.07,-94.86,0,3,"USD","AUGUSTA RS",44.6825,-91.1358,13.2021174432553,"KCIN","CARROLL",42.05,-94.78,"IA",6.97665512696412,0,"  0","  4",0,0,0,0,0,0
