2010-07-08,2100,2010-07-08,2230,251906,SOUTH CAROLINA,45,Heavy Rain,69,MARLBORO,ILM,34.62,-79.6097,34.62,-79.6097,0,3,USD
2010-07-24,0000,2010-07-24,0130,252210,ARIZONA,4,Heavy Rain,7,GILA,PSR,33.3948,-110.7065,33.4727,-110.9619,0,3,USD
2010-07-27,0105,2010-07-27,0210,252214,ARIZONA,4,Heavy Rain,21,PINAL,PSR,33.42,-111.56,33.4292,-111.4879,0,3,USD
2010-07-15,0035,2010-07-15,0130,249708,ARIZONA,4,Heavy Rain,7,GILA,PSR,33.42,-110.95,33.42,-110.95,0,3,USD
2010-07-17,1650,2010-07-17,2200,254117,INDIANA,18,Heavy Rain,119,OWEN,IND,39.19,-86.77,39.19,-86.77,0,3,USD
2010-07-17,2305,2010-07-17,0006,254120,INDIANA,18,Heavy Rain,157,TIPPECANOE,IND,40.41,-86.87,40.41,-86.87,0,3,USD
2010-07-27,0105,2010-07-27,0135,252215,ARIZONA,4,Heavy Rain,21,PINAL,PSR,33.3,-111.42,33.3363,-111.4536,0,3,USD
2010-07-18,0100,2010-07-18,0105,252285,ARIZONA,4,Heavy Rain,7,GILA,PSR,33.35,-110.65,33.35,-110.65,0,3,USD
2010-07-26,2300,2010-07-26,0000,252445,ARIZONA,4,Heavy Rain,7,GILA,PSR,33.5881,-111.0317,33.5881,-111.0317,0,3,USD
2010-07-21,0307,2010-07-21,0307,252452,ARIZONA,4,Heavy Rain,13,MARICOPA,PSR,33.3,-111.87,33.2892,-112.0139,0,3,USD
2010-07-23,1755,2010-07-23,1945,250237,ARIZONA,4,Heavy Rain,7,GILA,PSR,33.973,-112.7197,34.08,-112.8571,0,3,USD
2010-07-17,2250,2010-07-17,0310,254126,INDIANA,18,Heavy Rain,133,PUTNAM,IND,39.64,-86.84,39.64,-86.84,0,3,USD
2010-07-17,2040,2010-07-17,0400,254127,INDIANA,18,Heavy Rain,55,GREENE,IND,39.1659,-87.2244,39.1659,-87.2244,0,3,USD
2010-05-17,1221,2010-05-17,1251,221137,FLORIDA,12,Heavy Rain,31,DUVAL,JAX,30.13,-81.66,30.13,-81.66,0,3,USD
2010-05-17,0501,2010-05-17,1644,221138,FLORIDA,12,Heavy Rain,35,FLAGLER,JAX,29.47,-81.24,29.47,-81.24,0,3,USD
2010-07-15,1900,2010-07-15,1949,253320,INDIANA,18,Heavy Rain,165,VERMILLION,IND,40.0737,-87.5054,40.0737,-87.5054,0,3,USD
2010-07-15,2000,2010-07-15,2034,253321,INDIANA,18,Heavy Rain,11,BOONE,IND,40.05,-86.59,40.05,-86.59,0,3,USD
2010-07-28,2330,2010-07-28,2345,243806,MONTANA,30,Heavy Rain,71,PHILLIPS,GGW,48.77,-107.62,48.77,-107.62,0,3,USD
2010-09-19,1300,2010-09-19,2111,261304,TEXAS,48,Heavy Rain,7,ARANSAS,CRP,28.07,-97.06,28.07,-97.06,0,3,USD
2010-09-29,1300,2010-09-30,0400,262734,MARYLAND,24,Heavy Rain,19,DORCHESTER,AKQ,38.3,-76.07,38.3,-76.07,0,3,USD
2010-05-28,1845,2010-05-28,1845,236999,NORTH CAROLINA,37,Heavy Rain,99,JACKSON,GSP,35.288,-83.305,35.288,-83.305,0,3,USD
